maintenance_task_id,brand,model,variant,year_from,year_to,market,canonical_task_code,task_name_original,task_name_en,task_name_tr,component_group,action,first_due_km,repeat_every_km,first_due_months,repeat_every_months,due_km_min,due_km_max,condition,is_periodic,is_safety_critical,usage_condition,inferred_pattern,source_id,source_page,source_table,evidence,confidence,notes
MT_SYM_JETX125_07,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,FINAL_DRIVE,Drive belt/roller,Drive belt / roller inspection & replacement,V-kayis / rulo kontrol ve degisim,VBELT,INSPECT,10000,10000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,true,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Inspection every 10000KM, Replacement every 30000KM"" (remark mapped to the Drive belt/roller row)",MEDIUM,Remark-to-item mapping reconstructed from the scrambled grid; could alternatively belong to the transmission-oil row.
MT_SYM_JETX125_08,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,FINAL_DRIVE,Transmission oil,Transmission (gear) oil change,Sanzman (disli) yagi degisimi,FINAL_DRIVE,REPLACE,1000,10000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,true,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Transmission oil ... R"" ; p24: ""Recommended OIL: GENUINE SYM HYPOID GEAR OIL (SJ MA 10W 30)""",LOW,Change interval not explicit in remarks; recorded as a gap.
MT_SYM_JETX125_09,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,COOLANT,Coolant,Coolant change,Sogutma sivisi degisimi,COOLANT,DRAIN_REPLACE,UNKNOWN,UNKNOWN,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_SYM_JETX125_OM,28,PERIODICAL MAINTENANCE SCHEDULE,"""Coolant should be changed once a year normally.""",HIGH,
MT_SYM_JETX125_10,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,BRAKE_PADS,Brake mechanism/brake lining (pad),Brake mechanism & pad inspection,Fren mekanizmasi ve balata kontrolu,BRAKE_SYSTEM,INSPECT,1000,3000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Brake mechanism/brake lining (pad) ... I"" at the periodic checkpoints",MEDIUM,
MT_SYM_JETX125_11,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,TYRES,"Tire, pressure",Tyre & pressure inspection,Lastik ve basinc kontrolu,TYRES,INSPECT,1000,3000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Tire, pressure ... I""",MEDIUM,
MT_SYM_JETX125_12,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,FUEL_FILTER,Fuel pump filter,Fuel pump filter inspection,Yakit pompasi filtresi kontrolu,FUEL_FILTER,INSPECT,1000,3000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Fuel pump filter ... I"" ; ""Fuel tank switch and lines ... I""",MEDIUM,
MT_SYM_JETX125_13,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,THROTTLE,Throttle valve operation and cable,Throttle operation & cable check,Gaz kolu ve kablo kontrolu,THROTTLE,INSPECT,1000,3000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Throttle valve operation and cable ... I""",MEDIUM,
MT_SYM_JETX125_14,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,FASTENERS,Engine bolts and nuts / Bolts-nuts for each components,Bolts & nuts torque check,Civata ve somun tork kontrolu,FASTENERS,TIGHTEN,1000,3000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Engine bolts and nuts ... I"" ; ""Bolts/nuts for each components ... I""",MEDIUM,
MT_SYM_JETX125_15,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,STEERING,Steering bearing and handles,Steering bearing & handlebar check,Direksiyon rulmani ve gidon kontrolu,STEERING,INSPECT,1000,3000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Steering bearing and handles ... I""",MEDIUM,
MT_SYM_JETX125_16,SYM,Jet X 125,24-JETX,2024,UNKNOWN,GLOBAL,SUSPENSION,Shock absorbers / Front-rear suspension,Suspension inspection,Suspansiyon kontrolu,SUSPENSION,INSPECT,1000,3000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_SYM_JETX125_OM,29,PERIODICAL MAINTENANCE SCHEDULE,"""Shock absorbers ... I"" ; ""Front/rear suspension ... I""",MEDIUM,
MT_TVS_RAIDER125_01,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,ENGINE_OIL,Engine cum transmission oil - Replace,Engine + transmission oil change,Motor/sanzman yagi degisimi,ENGINE_OIL,REPLACE,1000,6000,UNKNOWN,6,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Engine cum transmission oil  Replace  R R R R"" (every service); TVS TRU4 PREMIUM SAE 10W30 API-SL JASO MA2",HIGH,
MT_TVS_RAIDER125_02,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,ENGINE_OIL,Centrifugal filter - Clean,Centrifugal oil filter cleaning,Santrifuj yag filtresi temizligi,OIL_STRAINER,CLEAN,12000,12000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Centrifugal filter  Clean ... Clean every 12000 Km""",HIGH,
MT_TVS_RAIDER125_03,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,SPARK_PLUG,Spark plug - Replace,Spark plug replacement,Buji degisimi,SPARK_PLUG,REPLACE,12000,12000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Spark plug  Replace ... Inspect, clean if required. Replace every 12000 km""; p60: ""Replace the spark plug every 12000 km"" (gap 0.9-1.0 mm)",HIGH,
MT_TVS_RAIDER125_04,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,SPARK_PLUG,Spark plug - Inspect,Spark plug inspection/clean,Buji kontrol/temizlik,SPARK_PLUG,INSPECT,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Spark plug ... I - - - - "" (inspect at 1st service and clean if required)",HIGH,
MT_TVS_RAIDER125_05,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,AIR_FILTER,Air cleaner elements - Replace,Air cleaner element replacement,Hava filtresi degisimi,AIR_FILTER,REPLACE,12000,12000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Earlier in dusty areas.,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Air cleaner elements  Replace ... Replace every 12000 km""; p52: ""In more dusty areas, the air filter element may required early replacement""",HIGH,
MT_TVS_RAIDER125_06,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,VALVE_CLEARANCE,Tappet clearance - Inspect and adjust,Tappet (valve) clearance inspect & adjust,Supap boslugu kontrol/ayar,VALVE_CLEARANCE,ADJUST,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Tappet clearance  Inspect and adjust  I  I&A  I&A  I&A ... Inspect for any abnormal noise starting trouble and adjust if required""",HIGH,
MT_TVS_RAIDER125_07,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,FUEL_SYSTEM,Fuel hose - Inspect and replace,Fuel hose inspection / replacement,Yakit hortumu kontrol/degisim,FUEL_LINE,INSPECT,UNKNOWN,UNKNOWN,UNKNOWN,48,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Fuel hose  Inspect and replace ... Inspect at every 4 years and replace if required""",HIGH,
MT_TVS_RAIDER125_08,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,CLUTCH,Clutch and throttle play - Inspect and adjust,Clutch & throttle play inspect/adjust,Debriyaj ve gaz boslugu kontrol/ayar,CLUTCH,ADJUST,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Clutch and throttle play  Inspect and adjust  I&A  I&A  I&A  I&A""",HIGH,
MT_TVS_RAIDER125_09,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,STEERING,Steering smooth operation / play,Steering inspection/adjust/lubricate,Direksiyon kontrol/ayar/yaglama,STEERING,INSPECT,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Steering smooth operation / play  Inspect, adjust and lubricate  I I I I""",HIGH,
MT_TVS_RAIDER125_10,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,SUSPENSION,Front fork oil - Replace,Front fork oil replacement,On amortisor yagi degisimi,SUSPENSION,REPLACE,30000,30000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Front fork oil  Replace ... Replace every 30000 km""",HIGH,
MT_TVS_RAIDER125_11,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,SUSPENSION,Front and rear suspension - Inspect,Front & rear suspension inspection,On/arka suspansiyon kontrolu,SUSPENSION,INSPECT,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""Front and rear suspension  Inspect for proper functioning  I I I I""",HIGH,
MT_TVS_RAIDER125_12,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,FASTENERS,All fasteners - Inspect and tighten,All fasteners inspect & tighten,Tum baglanti elemanlari kontrol/sikma,FASTENERS,TIGHTEN,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,53,PERIODIC MAINTENANCE SCHEDULE,"""All fasteners  Inspect and tighten  I&TI  I&TI  I&TI  I&TI""",HIGH,
MT_TVS_RAIDER125_13,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,DRIVE_CHAIN,"Drive chain - Clean, lubricate and adjust",Drive chain clean/lubricate/adjust (at service),Zincir temizlik/yaglama/ayar (serviste),DRIVE_CHAIN,ADJUST,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""Drive chain**  Clean, lubricate and adjust  C,L&A  C,L&A  C,L&A  C,L&A""",HIGH,
MT_TVS_RAIDER125_14,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,DRIVE_CHAIN,Drive chain - rider lubrication interval,Drive chain lubrication (rider interval),Zincir yaglama (kullanici araligi),DRIVE_CHAIN,LUBRICATE,500,500,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""Clean the drive chain with dry cloth and apply TRU SPRAY / TRU 4 oil as frequently as every 500 km""",HIGH,
MT_TVS_RAIDER125_15,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,BRAKE_FLUID,"Brake fluid* - Inspect, topup and replace",Brake fluid replacement,Fren hidroligi degisimi,BRAKE_FLUID,DRAIN_REPLACE,UNKNOWN,21000,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""Brake fluid*  Inspect, topup and replace ... Replace every 21000 km or 2 years whichever occurs earlier"" (disc version)",HIGH,
MT_TVS_RAIDER125_16,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,BRAKE_FLUID,Master cylinder cups* - Replace,Brake master cylinder cups replacement,Fren merkezi keceleri degisimi,BRAKE_FLUID,REPLACE,UNKNOWN,24000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""Master cylinder cups*  Replace ... Replace every 24000 km""",HIGH,
MT_TVS_RAIDER125_17,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,BRAKE_PADS,Brake effectiveness / play - Inspect and adjust,Brake effectiveness & play inspect/adjust,Fren etkinligi ve bosluk kontrol/ayar,BRAKE_SYSTEM,INSPECT,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""Brake effectiveness / play  Inspect and adjust  I&A  I&A  I&A  I&A""",HIGH,
MT_TVS_RAIDER125_18,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,TYRES,Wheels and tyres - Inspect and set,Wheels & tyres inspection,Tekerlek ve lastik kontrolu,TYRES,INSPECT,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""Wheels and tyres  Inspect and set  I I I I ... Inspect tyre for wear and set pressure""",HIGH,
MT_TVS_RAIDER125_19,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,BATTERY,Battery voltage - Inspect and charge if necessary,Battery voltage inspection,Aku voltaj kontrolu,BATTERY,INSPECT,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""Battery voltage  Inspect and charge if necessary  I I I I"" (recharge if < 12.4 V)",HIGH,
MT_TVS_RAIDER125_20,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,LIGHTS,"All bulbs, horn and switches / Head lamp beam","Lights, horn, switches & headlamp aim",Aydinlatma/korna/anahtar ve far ayari,LIGHTS,INSPECT,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""All bulbs, horn and switches  I I I I"" / ""Head lamp beam  Inspect and adjust  I I I I""",HIGH,
MT_TVS_RAIDER125_21,TVS,Raider 125,Raider 125 BS VI,UNKNOWN,UNKNOWN,IN,GENERAL_INSPECTION,Centre / side stand pivot / Evaporative emission control system,Stand pivot lubrication + EVAP check,Sehpa pivot yaglama + EVAP kontrol,GENERAL_INSPECTION,LUBRICATE,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_RAIDER125_OM,54,PERIODIC MAINTENANCE SCHEDULE,"""Centre / side stand pivot  Lubricate  L L L L"" / ""Evaporative emission control system  Inspect  I I I I""",HIGH,
MT_TVS_APACHE200_01,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,ENGINE_OIL,Engine cum transmission oil - R,Engine + transmission oil change,Motor/sanzman yagi degisimi,ENGINE_OIL,REPLACE,750,6000,UNKNOWN,6,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,81,PERIODIC MAINTENANCE SCHEDULE,"""Engine cum transmission oil  R R R R"" (every service)",HIGH,
MT_TVS_APACHE200_02,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,ENGINE_OIL_FILTER,Oil filter (paper filter) - R,Engine oil (paper) filter replacement,Yag filtresi (kagit) degisimi,ENGINE_OIL_FILTER,REPLACE,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,81,PERIODIC MAINTENANCE SCHEDULE,"""Oil filter (paper filter)  R R R R""",HIGH,
MT_TVS_APACHE200_03,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,ENGINE_OIL,Oil filter (strainer) - C,Oil strainer cleaning,Yag suzgeci temizligi,OIL_STRAINER,CLEAN,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,81,PERIODIC MAINTENANCE SCHEDULE,"""Oil filter (strainer)  C C C C""",HIGH,
MT_TVS_APACHE200_04,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,SPARK_PLUG,Spark plug - Replace every 12000 km or 1 year,Spark plug replacement,Buji degisimi,SPARK_PLUG,REPLACE,12000,12000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,81,PERIODIC MAINTENANCE SCHEDULE,"""Spark plug1  I - R - ... Replace every 12000 km or 1 year whichever is earlier"" (gap 0.7-0.9 mm)",HIGH,
MT_TVS_APACHE200_05,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,AIR_FILTER,Air cleaner element - Replace every 12000 km,Air cleaner element replacement,Hava filtresi degisimi,AIR_FILTER,REPLACE,12000,12000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,81,PERIODIC MAINTENANCE SCHEDULE,"""Air cleaner element  I - R - ... Replace every 12000 km"" (paper filter, do not clean)",HIGH,
MT_TVS_APACHE200_06,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,VALVE_CLEARANCE,Tappet clearance - I & A,Tappet (valve) clearance inspect & adjust,Supap boslugu kontrol/ayar,VALVE_CLEARANCE,ADJUST,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,81,PERIODIC MAINTENANCE SCHEDULE,"""Tappet clearance  I  I&A  I&A  I&A ... Inspect for any noise / starting trouble and adjust if required""",HIGH,
MT_TVS_APACHE200_07,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,CLUTCH,Clutch plates - Inspect and replace if required every 24000 km,Clutch plates inspection,Debriyaj balatalari kontrolu,CLUTCH,INSPECT,24000,24000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,81,PERIODIC MAINTENANCE SCHEDULE,"""Clutch plates ... Inspect and replace if required every 24000 km""",HIGH,
MT_TVS_APACHE200_08,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,CLUTCH,"Clutch and throttle cable play - I, A & L",Clutch & throttle cable play inspect/adjust/lube,Debriyaj/gaz kablosu bosluk kontrol/ayar,CLUTCH,ADJUST,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,82,PERIODIC MAINTENANCE SCHEDULE,"""Clutch and throttle cable play  I,A&L  I,A&L  I,A&L"" (lubricate using grease)",HIGH,
MT_TVS_APACHE200_09,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,FUEL_FILTER,Fuel filter / Hose fuel with clamps - I,Fuel filter & hose inspection,Yakit filtresi ve hortum kontrolu,FUEL_FILTER,INSPECT,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_APACHE200_OM,81,PERIODIC MAINTENANCE SCHEDULE,"""Fuel filter  I I I -"" / ""Hose fuel with respective clamps  I I I - ... Replace every 24000 km if required""",HIGH,
MT_TVS_APACHE200_10,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,STEERING,"Steering smooth operation / play - C, L & A every 12000 km",Steering clean/lube/adjust,Direksiyon temizlik/yaglama/ayar,STEERING,INSPECT,750,12000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,82,PERIODIC MAINTENANCE SCHEDULE,"""Steering smooth operation / play  I & A - C, L & A - ... C & L with fresh Bechem premium grade 3 grease every 12000 km""",HIGH,
MT_TVS_APACHE200_11,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,SUSPENSION,Front fork oil - Replace every 18000 km,Front fork oil replacement,On amortisor yagi degisimi,SUSPENSION,REPLACE,18000,18000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,82,PERIODIC MAINTENANCE SCHEDULE,"""Front fork oil ... Replace every 18000 km""",HIGH,
MT_TVS_APACHE200_12,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,SUSPENSION,Front and rear suspension / Swing arm bearings,Suspension inspection + swingarm bearing grease,Suspansiyon kontrol + salincak rulman yaglama,SUSPENSION,INSPECT,750,6000,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,82,PERIODIC MAINTENANCE SCHEDULE,"""Front and rear suspension  I I I -"" ; ""Swing arm bearings ... C & L with fresh Bechem premium grade 3 grease every two years""",HIGH,
MT_TVS_APACHE200_13,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,FASTENERS,All fasteners - I & TI,All fasteners inspect & tighten,Tum baglanti elemanlari kontrol/sikma,FASTENERS,TIGHTEN,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,82,PERIODIC MAINTENANCE SCHEDULE,"""All fasteners  I & TI  I & TI  I & TI""",HIGH,
MT_TVS_APACHE200_14,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,DRIVE_CHAIN,"Drive chain - C, L & A (at service)",Drive chain clean/lubricate/adjust (at service),Zincir temizlik/yaglama/ayar (serviste),DRIVE_CHAIN,ADJUST,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_APACHE200_OM,82,PERIODIC MAINTENANCE SCHEDULE,"""Drive chain**  C, L & A  C, L & A  C, L & A""",HIGH,
MT_TVS_APACHE200_15,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,DRIVE_CHAIN,Drive chain - rider lube interval,Drive chain lubrication (rider interval),Zincir yaglama (kullanici araligi),DRIVE_CHAIN,LUBRICATE,500,500,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_APACHE200_OM,82,PERIODIC MAINTENANCE SCHEDULE,"""apply TRU SPRAY Chain Lube as frequently as every 500 km for better chain life""",HIGH,
MT_TVS_APACHE200_16,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,BRAKE_FLUID,Brake fluid6 - I & T,Brake fluid replacement,Fren hidroligi degisimi,BRAKE_FLUID,DRAIN_REPLACE,UNKNOWN,24000,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_APACHE200_OM,83,PERIODIC MAINTENANCE SCHEDULE,"""Brake fluid6  I & T ... Replace every 24000 km or 2 years whichever is earlier""",HIGH,
MT_TVS_APACHE200_17,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,BRAKE_FLUID,Master cylinder cups - Replace every 24000 km,Brake master cylinder cups replacement,Fren merkezi keceleri degisimi,BRAKE_FLUID,REPLACE,UNKNOWN,24000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_APACHE200_OM,83,PERIODIC MAINTENANCE SCHEDULE,"""Master cylinder cups ... Replace every 24000 km""",HIGH,
MT_TVS_APACHE200_18,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,BRAKE_PADS,Brake pad wear - I,Brake pad wear inspection,Fren balata asinma kontrolu,BRAKE_PADS,INSPECT,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_APACHE200_OM,83,PERIODIC MAINTENANCE SCHEDULE,"""Brake pad wear  I I I - ... Replace if necessary""",HIGH,
MT_TVS_APACHE200_19,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,FRONT_BRAKE,Brake hose / bundy tubes - Replace every 30000 km,Brake hose / bundy tube replacement,Fren hortumu degisimi,BRAKE_HOSE,REPLACE,UNKNOWN,30000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_APACHE200_OM,83,PERIODIC MAINTENANCE SCHEDULE,"""Brake hose / bundy tubes  I I I I ... Replace every 30000 km""",HIGH,
MT_TVS_APACHE200_20,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,TYRES,Wheel freeness / Tyre pressure at cold condition - I & S,Wheels & tyre pressure inspection,Tekerlek ve lastik basinci kontrolu,TYRES,INSPECT,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_APACHE200_OM,83,PERIODIC MAINTENANCE SCHEDULE,"""Wheel freeness  I I I -"" / ""Tyre pressure at cold condition  I & S  I & S  I & S"" ; ""Wheel balancing ... every 12000 kms""",HIGH,
MT_TVS_APACHE200_21,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,BATTERY,Battery voltage - I,Battery voltage inspection,Aku voltaj kontrolu,BATTERY,INSPECT,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,82,PERIODIC MAINTENANCE SCHEDULE,"""Battery voltage5  I I I - "" (recharge if necessary)",HIGH,
