customer_id,workshop_id,customer_type,first_seen_date,city,region,is_fleet_customer,preferred_contact,acquisition_channel,synthetic_alias,is_active,churn_date,data_origin,generator_version,random_seed,notes
C002866,WS0003,INDIVIDUAL,2024-01-14,İzmir,Ege,0,WHATSAPP,SOCIAL_MEDIA,Customer_002866,1,,SYNTHETIC,1.3.0,42,
C002867,WS0010,INDIVIDUAL,2023-01-16,Eskişehir,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002867,1,,SYNTHETIC,1.3.0,42,
C002868,WS0007,INDIVIDUAL,2025-04-25,Adana,Akdeniz,0,PHONE,ORGANIC,Customer_002868,0,2025-12-24,SYNTHETIC,1.3.0,42,
C002869,WS0003,INDIVIDUAL,2021-07-21,İzmir,Ege,0,WHATSAPP,ORGANIC,Customer_002869,1,,SYNTHETIC,1.3.0,42,
C002870,WS0003,INDIVIDUAL,2023-06-21,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_002870,1,,SYNTHETIC,1.3.0,42,
C002871,WS0002,COMMERCIAL,2025-12-27,Ankara,İç Anadolu,0,EMAIL,DIRECT_SALES,Customer_002871,0,2026-05-22,SYNTHETIC,1.3.0,42,
C002872,WS0009,INDIVIDUAL,2025-04-09,Samsun,Karadeniz,0,SMS,REFERRAL,Customer_002872,1,,SYNTHETIC,1.3.0,42,
C002873,WS0005,INDIVIDUAL,2022-04-24,Antalya,Akdeniz,0,PHONE,GOOGLE_MAPS,Customer_002873,1,,SYNTHETIC,1.3.0,42,
C002874,WS0006,INDIVIDUAL,2025-08-31,Konya,İç Anadolu,0,PHONE,SOCIAL_MEDIA,Customer_002874,1,,SYNTHETIC,1.3.0,42,
C002875,WS0003,INDIVIDUAL,2023-12-22,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_002875,0,2025-05-25,SYNTHETIC,1.3.0,42,
C002876,WS0010,INDIVIDUAL,2023-07-08,Eskişehir,İç Anadolu,0,SMS,REFERRAL,Customer_002876,1,,SYNTHETIC,1.3.0,42,
C002877,WS0005,INDIVIDUAL,2022-04-29,Antalya,Akdeniz,0,SMS,WALK_IN,Customer_002877,1,,SYNTHETIC,1.3.0,42,
C002878,WS0004,INDIVIDUAL,2022-11-11,Bursa,Marmara,0,EMAIL,REFERRAL,Customer_002878,1,,SYNTHETIC,1.3.0,42,
C002879,WS0005,INDIVIDUAL,2026-04-15,Antalya,Akdeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_002879,1,,SYNTHETIC,1.3.0,42,
C002880,WS0001,INDIVIDUAL,2021-12-14,İstanbul,Marmara,0,WHATSAPP,ORGANIC,Customer_002880,1,,SYNTHETIC,1.3.0,42,
C002881,WS0006,INDIVIDUAL,2024-02-15,Konya,İç Anadolu,0,EMAIL,ORGANIC,Customer_002881,1,,SYNTHETIC,1.3.0,42,
C002882,WS0001,INDIVIDUAL,2023-10-09,İstanbul,Marmara,0,WHATSAPP,WALK_IN,Customer_002882,0,2025-04-15,SYNTHETIC,1.3.0,42,
C002883,WS0003,INDIVIDUAL,2021-05-14,İzmir,Ege,0,SMS,ORGANIC,Customer_002883,1,,SYNTHETIC,1.3.0,42,
C002884,WS0009,INDIVIDUAL,2022-03-10,Samsun,Karadeniz,0,SMS,SOCIAL_MEDIA,Customer_002884,1,,SYNTHETIC,1.3.0,42,
C002885,WS0008,INDIVIDUAL,2022-02-10,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_002885,1,,SYNTHETIC,1.3.0,42,
C002886,WS0003,INDIVIDUAL,2022-12-20,İzmir,Ege,0,EMAIL,ORGANIC,Customer_002886,0,2024-09-23,SYNTHETIC,1.3.0,42,
C002887,WS0009,INDIVIDUAL,2025-04-07,Samsun,Karadeniz,0,WHATSAPP,REFERRAL,Customer_002887,1,,SYNTHETIC,1.3.0,42,
C002888,WS0002,COMMERCIAL,2022-11-11,Ankara,İç Anadolu,0,EMAIL,ORGANIC,Customer_002888,1,,SYNTHETIC,1.3.0,42,
C002889,WS0005,INDIVIDUAL,2023-10-22,Antalya,Akdeniz,0,PHONE,REFERRAL,Customer_002889,1,,SYNTHETIC,1.3.0,42,
C002890,WS0009,INDIVIDUAL,2021-01-19,Samsun,Karadeniz,0,PHONE,REFERRAL,Customer_002890,1,,SYNTHETIC,1.3.0,42,
C002891,WS0006,INDIVIDUAL,2022-05-29,Konya,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002891,0,2025-10-28,SYNTHETIC,1.3.0,42,
C002892,WS0010,COMMERCIAL,2024-09-06,Eskişehir,İç Anadolu,0,WHATSAPP,DIRECT_SALES,Customer_002892,1,,SYNTHETIC,1.3.0,42,
C002893,WS0002,INDIVIDUAL,2025-04-11,Ankara,İç Anadolu,0,PHONE,WALK_IN,Customer_002893,1,,SYNTHETIC,1.3.0,42,
C002894,WS0008,INDIVIDUAL,2022-08-01,Gaziantep,Güneydoğu Anadolu,0,SMS,GOOGLE_MAPS,Customer_002894,1,,SYNTHETIC,1.3.0,42,
C002895,WS0010,INDIVIDUAL,2021-05-22,Eskişehir,İç Anadolu,0,PHONE,ORGANIC,Customer_002895,0,2022-11-01,SYNTHETIC,1.3.0,42,
C002896,WS0005,INDIVIDUAL,2021-02-04,Antalya,Akdeniz,0,PHONE,ORGANIC,Customer_002896,1,,SYNTHETIC,1.3.0,42,
C002897,WS0001,INDIVIDUAL,2021-07-18,İstanbul,Marmara,0,WHATSAPP,REFERRAL,Customer_002897,1,,SYNTHETIC,1.3.0,42,
C002898,WS0003,INDIVIDUAL,2023-09-29,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_002898,0,2024-09-02,SYNTHETIC,1.3.0,42,
C002899,WS0008,INDIVIDUAL,2024-10-14,Gaziantep,Güneydoğu Anadolu,0,SMS,REFERRAL,Customer_002899,1,,SYNTHETIC,1.3.0,42,
C002900,WS0003,INDIVIDUAL,2024-09-11,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_002900,1,,SYNTHETIC,1.3.0,42,
C002901,WS0003,INDIVIDUAL,2022-03-20,İzmir,Ege,0,WHATSAPP,GOOGLE_MAPS,Customer_002901,1,,SYNTHETIC,1.3.0,42,
C002902,WS0001,INDIVIDUAL,2021-03-19,İstanbul,Marmara,0,PHONE,REFERRAL,Customer_002902,0,2024-02-11,SYNTHETIC,1.3.0,42,
C002903,WS0008,COMMERCIAL,2024-09-19,Gaziantep,Güneydoğu Anadolu,0,PHONE,DIRECT_SALES,Customer_002903,1,,SYNTHETIC,1.3.0,42,
C002904,WS0001,INDIVIDUAL,2021-06-02,İstanbul,Marmara,0,SMS,REFERRAL,Customer_002904,1,,SYNTHETIC,1.3.0,42,
C002905,WS0007,COMMERCIAL,2024-03-17,Adana,Akdeniz,0,EMAIL,DIRECT_SALES,Customer_002905,0,2025-04-04,SYNTHETIC,1.3.0,42,
C002906,WS0004,INDIVIDUAL,2025-10-03,Bursa,Marmara,0,WHATSAPP,WALK_IN,Customer_002906,1,,SYNTHETIC,1.3.0,42,
C002907,WS0010,INDIVIDUAL,2021-12-31,Eskişehir,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002907,1,,SYNTHETIC,1.3.0,42,
C002908,WS0001,INDIVIDUAL,2021-08-13,İstanbul,Marmara,0,WHATSAPP,WALK_IN,Customer_002908,1,,SYNTHETIC,1.3.0,42,
C002909,WS0002,INDIVIDUAL,2024-08-14,Ankara,İç Anadolu,0,PHONE,ORGANIC,Customer_002909,1,,SYNTHETIC,1.3.0,42,
C002910,WS0001,INDIVIDUAL,2022-07-06,İstanbul,Marmara,0,PHONE,WALK_IN,Customer_002910,1,,SYNTHETIC,1.3.0,42,
C002911,WS0003,INDIVIDUAL,2026-06-04,İzmir,Ege,0,WHATSAPP,ORGANIC,Customer_002911,1,,SYNTHETIC,1.3.0,42,
C002912,WS0005,INDIVIDUAL,2023-11-20,Antalya,Akdeniz,0,SMS,GOOGLE_MAPS,Customer_002912,1,,SYNTHETIC,1.3.0,42,
C002913,WS0008,INDIVIDUAL,2022-10-29,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002913,1,,SYNTHETIC,1.3.0,42,
C002914,WS0009,INDIVIDUAL,2021-05-26,Samsun,Karadeniz,0,SMS,ORGANIC,Customer_002914,1,,SYNTHETIC,1.3.0,42,
C002915,WS0005,INDIVIDUAL,2023-03-30,Antalya,Akdeniz,0,EMAIL,SOCIAL_MEDIA,Customer_002915,1,,SYNTHETIC,1.3.0,42,
C002916,WS0001,INDIVIDUAL,2022-10-29,İstanbul,Marmara,0,PHONE,REFERRAL,Customer_002916,1,,SYNTHETIC,1.3.0,42,
C002917,WS0004,INDIVIDUAL,2022-02-22,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_002917,1,,SYNTHETIC,1.3.0,42,
C002918,WS0007,INDIVIDUAL,2022-03-11,Adana,Akdeniz,0,SMS,ORGANIC,Customer_002918,1,,SYNTHETIC,1.3.0,42,
C002919,WS0009,INDIVIDUAL,2023-11-06,Samsun,Karadeniz,0,WHATSAPP,ORGANIC,Customer_002919,1,,SYNTHETIC,1.3.0,42,
C002920,WS0009,INDIVIDUAL,2022-06-15,Samsun,Karadeniz,0,PHONE,REFERRAL,Customer_002920,1,,SYNTHETIC,1.3.0,42,
C002921,WS0008,INDIVIDUAL,2022-08-16,Gaziantep,Güneydoğu Anadolu,0,SMS,ORGANIC,Customer_002921,1,,SYNTHETIC,1.3.0,42,
C002922,WS0007,INDIVIDUAL,2024-11-30,Adana,Akdeniz,0,SMS,REFERRAL,Customer_002922,1,,SYNTHETIC,1.3.0,42,
C002923,WS0005,COMMERCIAL,2022-04-06,Antalya,Akdeniz,0,PHONE,ORGANIC,Customer_002923,1,,SYNTHETIC,1.3.0,42,
C002924,WS0010,INDIVIDUAL,2025-02-22,Eskişehir,İç Anadolu,0,PHONE,REFERRAL,Customer_002924,1,,SYNTHETIC,1.3.0,42,
C002925,WS0002,COMMERCIAL,2023-03-16,Ankara,İç Anadolu,0,PHONE,DIRECT_SALES,Customer_002925,1,,SYNTHETIC,1.3.0,42,
C002926,WS0007,COMMERCIAL,2025-04-30,Adana,Akdeniz,0,WHATSAPP,ORGANIC,Customer_002926,1,,SYNTHETIC,1.3.0,42,
C002927,WS0001,COMMERCIAL,2023-07-19,İstanbul,Marmara,0,EMAIL,REFERRAL,Customer_002927,1,,SYNTHETIC,1.3.0,42,
C002928,WS0007,INDIVIDUAL,2022-05-11,Adana,Akdeniz,0,WHATSAPP,REFERRAL,Customer_002928,1,,SYNTHETIC,1.3.0,42,
C002929,WS0003,INDIVIDUAL,2022-03-26,İzmir,Ege,0,EMAIL,ORGANIC,Customer_002929,1,,SYNTHETIC,1.3.0,42,
C002930,WS0003,INDIVIDUAL,2022-05-21,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_002930,0,2023-12-20,SYNTHETIC,1.3.0,42,
C002931,WS0003,INDIVIDUAL,2021-06-22,İzmir,Ege,0,SMS,REFERRAL,Customer_002931,0,2024-08-21,SYNTHETIC,1.3.0,42,
C002932,WS0008,INDIVIDUAL,2025-10-15,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_002932,1,,SYNTHETIC,1.3.0,42,
C002933,WS0005,INDIVIDUAL,2022-08-06,Antalya,Akdeniz,0,WHATSAPP,ORGANIC,Customer_002933,1,,SYNTHETIC,1.3.0,42,
C002934,WS0004,INDIVIDUAL,2022-06-14,Bursa,Marmara,0,PHONE,SOCIAL_MEDIA,Customer_002934,1,,SYNTHETIC,1.3.0,42,
C002935,WS0009,INDIVIDUAL,2021-01-11,Samsun,Karadeniz,0,EMAIL,WALK_IN,Customer_002935,1,,SYNTHETIC,1.3.0,42,
C002936,WS0004,INDIVIDUAL,2025-05-01,Bursa,Marmara,0,WHATSAPP,ORGANIC,Customer_002936,1,,SYNTHETIC,1.3.0,42,
C002937,WS0009,INDIVIDUAL,2022-03-20,Samsun,Karadeniz,0,PHONE,REFERRAL,Customer_002937,0,2024-05-09,SYNTHETIC,1.3.0,42,
C002938,WS0001,INDIVIDUAL,2022-12-05,İstanbul,Marmara,0,WHATSAPP,ORGANIC,Customer_002938,1,,SYNTHETIC,1.3.0,42,
C002939,WS0002,INDIVIDUAL,2025-04-29,Ankara,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_002939,1,,SYNTHETIC,1.3.0,42,
C002940,WS0004,INDIVIDUAL,2022-11-19,Bursa,Marmara,0,WHATSAPP,SOCIAL_MEDIA,Customer_002940,1,,SYNTHETIC,1.3.0,42,
C002941,WS0002,INDIVIDUAL,2026-04-07,Ankara,İç Anadolu,0,PHONE,GOOGLE_MAPS,Customer_002941,1,,SYNTHETIC,1.3.0,42,
C002942,WS0001,INDIVIDUAL,2023-02-21,İstanbul,Marmara,0,WHATSAPP,REFERRAL,Customer_002942,0,2024-11-23,SYNTHETIC,1.3.0,42,
C002943,WS0005,INDIVIDUAL,2024-05-11,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_002943,1,,SYNTHETIC,1.3.0,42,
C002944,WS0003,INDIVIDUAL,2023-04-15,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_002944,1,,SYNTHETIC,1.3.0,42,
C002945,WS0004,INDIVIDUAL,2022-07-20,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_002945,1,,SYNTHETIC,1.3.0,42,
C002946,WS0001,INDIVIDUAL,2025-01-31,İstanbul,Marmara,0,PHONE,GOOGLE_MAPS,Customer_002946,1,,SYNTHETIC,1.3.0,42,
C002947,WS0007,INDIVIDUAL,2022-10-31,Adana,Akdeniz,0,PHONE,REFERRAL,Customer_002947,1,,SYNTHETIC,1.3.0,42,
C002948,WS0007,COMMERCIAL,2021-07-31,Adana,Akdeniz,0,EMAIL,REFERRAL,Customer_002948,1,,SYNTHETIC,1.3.0,42,
C002949,WS0004,INDIVIDUAL,2023-07-08,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_002949,1,,SYNTHETIC,1.3.0,42,
C002950,WS0002,INDIVIDUAL,2024-12-08,Ankara,İç Anadolu,0,SMS,ORGANIC,Customer_002950,1,,SYNTHETIC,1.3.0,42,
C002951,WS0009,INDIVIDUAL,2024-02-28,Samsun,Karadeniz,0,EMAIL,GOOGLE_MAPS,Customer_002951,1,,SYNTHETIC,1.3.0,42,
C002952,WS0005,INDIVIDUAL,2025-05-30,Antalya,Akdeniz,0,WHATSAPP,WALK_IN,Customer_002952,1,,SYNTHETIC,1.3.0,42,
C002953,WS0001,INDIVIDUAL,2025-01-23,İstanbul,Marmara,0,PHONE,SOCIAL_MEDIA,Customer_002953,0,2025-05-16,SYNTHETIC,1.3.0,42,
C002954,WS0006,INDIVIDUAL,2021-01-08,Konya,İç Anadolu,0,SMS,WALK_IN,Customer_002954,1,,SYNTHETIC,1.3.0,42,
C002955,WS0008,COMMERCIAL,2021-03-25,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,DIRECT_SALES,Customer_002955,1,,SYNTHETIC,1.3.0,42,
C002956,WS0008,INDIVIDUAL,2025-07-05,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_002956,1,,SYNTHETIC,1.3.0,42,
C002957,WS0005,INDIVIDUAL,2024-04-30,Antalya,Akdeniz,0,SMS,REFERRAL,Customer_002957,1,,SYNTHETIC,1.3.0,42,
C002958,WS0005,INDIVIDUAL,2024-01-04,Antalya,Akdeniz,0,EMAIL,WALK_IN,Customer_002958,1,,SYNTHETIC,1.3.0,42,
C002959,WS0002,INDIVIDUAL,2025-03-25,Ankara,İç Anadolu,0,EMAIL,WALK_IN,Customer_002959,1,,SYNTHETIC,1.3.0,42,
C002960,WS0002,INDIVIDUAL,2026-01-08,Ankara,İç Anadolu,0,SMS,ORGANIC,Customer_002960,1,,SYNTHETIC,1.3.0,42,
C002961,WS0003,INDIVIDUAL,2026-05-30,İzmir,Ege,0,SMS,SOCIAL_MEDIA,Customer_002961,1,,SYNTHETIC,1.3.0,42,
C002962,WS0009,INDIVIDUAL,2025-12-12,Samsun,Karadeniz,0,WHATSAPP,WALK_IN,Customer_002962,1,,SYNTHETIC,1.3.0,42,
C002963,WS0001,COMMERCIAL,2025-05-12,İstanbul,Marmara,0,EMAIL,DIRECT_SALES,Customer_002963,0,2026-01-28,SYNTHETIC,1.3.0,42,
C002964,WS0004,INDIVIDUAL,2023-06-06,Bursa,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_002964,1,,SYNTHETIC,1.3.0,42,
C002965,WS0009,COMMERCIAL,2025-09-17,Samsun,Karadeniz,0,WHATSAPP,REFERRAL,Customer_002965,1,,SYNTHETIC,1.3.0,42,
C002966,WS0007,INDIVIDUAL,2025-06-15,Adana,Akdeniz,0,PHONE,ORGANIC,Customer_002966,1,,SYNTHETIC,1.3.0,42,
C002967,WS0001,INDIVIDUAL,2023-03-27,İstanbul,Marmara,0,EMAIL,SOCIAL_MEDIA,Customer_002967,1,,SYNTHETIC,1.3.0,42,
C002968,WS0001,INDIVIDUAL,2022-09-25,İstanbul,Marmara,0,WHATSAPP,ORGANIC,Customer_002968,1,,SYNTHETIC,1.3.0,42,
C002969,WS0005,INDIVIDUAL,2021-01-13,Antalya,Akdeniz,0,SMS,REFERRAL,Customer_002969,1,,SYNTHETIC,1.3.0,42,
C002970,WS0002,INDIVIDUAL,2025-06-22,Ankara,İç Anadolu,0,SMS,REFERRAL,Customer_002970,1,,SYNTHETIC,1.3.0,42,
C002971,WS0002,INDIVIDUAL,2023-08-20,Ankara,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_002971,1,,SYNTHETIC,1.3.0,42,
C002972,WS0001,INDIVIDUAL,2023-05-29,İstanbul,Marmara,0,SMS,REFERRAL,Customer_002972,1,,SYNTHETIC,1.3.0,42,
C002973,WS0006,INDIVIDUAL,2023-08-09,Konya,İç Anadolu,0,PHONE,REFERRAL,Customer_002973,1,,SYNTHETIC,1.3.0,42,
C002974,WS0002,INDIVIDUAL,2021-07-06,Ankara,İç Anadolu,0,SMS,WALK_IN,Customer_002974,1,,SYNTHETIC,1.3.0,42,
C002975,WS0006,INDIVIDUAL,2022-11-05,Konya,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002975,1,,SYNTHETIC,1.3.0,42,
C002976,WS0007,INDIVIDUAL,2021-12-11,Adana,Akdeniz,0,EMAIL,GOOGLE_MAPS,Customer_002976,1,,SYNTHETIC,1.3.0,42,
C002977,WS0007,INDIVIDUAL,2021-01-08,Adana,Akdeniz,0,WHATSAPP,REFERRAL,Customer_002977,1,,SYNTHETIC,1.3.0,42,
C002978,WS0010,INDIVIDUAL,2023-12-17,Eskişehir,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002978,1,,SYNTHETIC,1.3.0,42,
C002979,WS0007,INDIVIDUAL,2023-03-10,Adana,Akdeniz,0,WHATSAPP,REFERRAL,Customer_002979,1,,SYNTHETIC,1.3.0,42,
C002980,WS0009,INDIVIDUAL,2023-10-02,Samsun,Karadeniz,0,PHONE,SOCIAL_MEDIA,Customer_002980,1,,SYNTHETIC,1.3.0,42,
C002981,WS0002,INDIVIDUAL,2025-05-01,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_002981,1,,SYNTHETIC,1.3.0,42,
C002982,WS0001,INDIVIDUAL,2026-04-10,İstanbul,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_002982,1,,SYNTHETIC,1.3.0,42,
C002983,WS0007,INDIVIDUAL,2023-07-01,Adana,Akdeniz,0,WHATSAPP,ORGANIC,Customer_002983,1,,SYNTHETIC,1.3.0,42,
C002984,WS0010,INDIVIDUAL,2023-10-23,Eskişehir,İç Anadolu,0,SMS,WALK_IN,Customer_002984,0,2024-04-09,SYNTHETIC,1.3.0,42,
C002985,WS0010,INDIVIDUAL,2021-11-15,Eskişehir,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_002985,1,,SYNTHETIC,1.3.0,42,
C002986,WS0005,INDIVIDUAL,2024-08-26,Antalya,Akdeniz,0,WHATSAPP,ORGANIC,Customer_002986,1,,SYNTHETIC,1.3.0,42,
C002987,WS0005,INDIVIDUAL,2024-10-17,Antalya,Akdeniz,0,SMS,SOCIAL_MEDIA,Customer_002987,1,,SYNTHETIC,1.3.0,42,
C002988,WS0004,INDIVIDUAL,2024-04-12,Bursa,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_002988,1,,SYNTHETIC,1.3.0,42,
C002989,WS0007,INDIVIDUAL,2026-03-31,Adana,Akdeniz,0,SMS,GOOGLE_MAPS,Customer_002989,0,2026-06-29,SYNTHETIC,1.3.0,42,
C002990,WS0006,INDIVIDUAL,2022-04-28,Konya,İç Anadolu,0,PHONE,ORGANIC,Customer_002990,1,,SYNTHETIC,1.3.0,42,
C002991,WS0002,INDIVIDUAL,2025-02-08,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_002991,1,,SYNTHETIC,1.3.0,42,
C002992,WS0003,INDIVIDUAL,2024-10-04,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_002992,1,,SYNTHETIC,1.3.0,42,
C002993,WS0008,INDIVIDUAL,2021-07-16,Gaziantep,Güneydoğu Anadolu,0,PHONE,ORGANIC,Customer_002993,0,2025-04-21,SYNTHETIC,1.3.0,42,
C002994,WS0010,INDIVIDUAL,2025-01-26,Eskişehir,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_002994,1,,SYNTHETIC,1.3.0,42,
C002995,WS0004,INDIVIDUAL,2023-01-19,Bursa,Marmara,0,PHONE,ORGANIC,Customer_002995,1,,SYNTHETIC,1.3.0,42,
C002996,WS0010,INDIVIDUAL,2026-07-11,Eskişehir,İç Anadolu,0,PHONE,REFERRAL,Customer_002996,1,,SYNTHETIC,1.3.0,42,
C002997,WS0007,INDIVIDUAL,2022-10-04,Adana,Akdeniz,0,SMS,ORGANIC,Customer_002997,1,,SYNTHETIC,1.3.0,42,
C002998,WS0008,INDIVIDUAL,2025-11-18,Gaziantep,Güneydoğu Anadolu,0,PHONE,REFERRAL,Customer_002998,1,,SYNTHETIC,1.3.0,42,
C002999,WS0007,INDIVIDUAL,2025-02-26,Adana,Akdeniz,0,SMS,ORGANIC,Customer_002999,1,,SYNTHETIC,1.3.0,42,
C003000,WS0009,INDIVIDUAL,2021-07-22,Samsun,Karadeniz,0,WHATSAPP,WALK_IN,Customer_003000,1,,SYNTHETIC,1.3.0,42,
C003001,WS0001,INDIVIDUAL,2024-02-01,İstanbul,Marmara,0,PHONE,SOCIAL_MEDIA,Customer_003001,1,,SYNTHETIC,1.3.0,42,
C003002,WS0010,INDIVIDUAL,2021-02-11,Eskişehir,İç Anadolu,0,PHONE,REFERRAL,Customer_003002,1,,SYNTHETIC,1.3.0,42,
C003003,WS0006,INDIVIDUAL,2024-11-03,Konya,İç Anadolu,0,EMAIL,GOOGLE_MAPS,Customer_003003,1,,SYNTHETIC,1.3.0,42,
C003004,WS0002,INDIVIDUAL,2022-04-13,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_003004,0,2025-10-01,SYNTHETIC,1.3.0,42,
C003005,WS0009,INDIVIDUAL,2025-06-17,Samsun,Karadeniz,0,PHONE,WALK_IN,Customer_003005,1,,SYNTHETIC,1.3.0,42,
C003006,WS0007,INDIVIDUAL,2021-10-18,Adana,Akdeniz,0,SMS,SOCIAL_MEDIA,Customer_003006,1,,SYNTHETIC,1.3.0,42,
C003007,WS0003,COMMERCIAL,2025-05-28,İzmir,Ege,0,EMAIL,FLEET_PARTNERSHIP,Customer_003007,1,,SYNTHETIC,1.3.0,42,
C003008,WS0004,INDIVIDUAL,2022-01-04,Bursa,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_003008,1,,SYNTHETIC,1.3.0,42,
C003009,WS0001,INDIVIDUAL,2021-11-23,İstanbul,Marmara,0,PHONE,ORGANIC,Customer_003009,1,,SYNTHETIC,1.3.0,42,
C003010,WS0005,INDIVIDUAL,2021-03-25,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_003010,1,,SYNTHETIC,1.3.0,42,
C003011,WS0004,INDIVIDUAL,2023-06-15,Bursa,Marmara,0,EMAIL,ORGANIC,Customer_003011,1,,SYNTHETIC,1.3.0,42,
C003012,WS0006,INDIVIDUAL,2022-09-22,Konya,İç Anadolu,0,EMAIL,SOCIAL_MEDIA,Customer_003012,0,2026-05-02,SYNTHETIC,1.3.0,42,
C003013,WS0005,INDIVIDUAL,2024-08-04,Antalya,Akdeniz,0,WHATSAPP,WALK_IN,Customer_003013,1,,SYNTHETIC,1.3.0,42,
C003014,WS0002,INDIVIDUAL,2026-01-26,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_003014,1,,SYNTHETIC,1.3.0,42,
C003015,WS0009,INDIVIDUAL,2026-06-20,Samsun,Karadeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_003015,1,,SYNTHETIC,1.3.0,42,
C003016,WS0004,INDIVIDUAL,2021-05-17,Bursa,Marmara,0,SMS,SOCIAL_MEDIA,Customer_003016,1,,SYNTHETIC,1.3.0,42,
C003017,WS0006,COMMERCIAL,2022-05-12,Konya,İç Anadolu,0,PHONE,FLEET_PARTNERSHIP,Customer_003017,1,,SYNTHETIC,1.3.0,42,
C003018,WS0008,INDIVIDUAL,2025-06-16,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,REFERRAL,Customer_003018,1,,SYNTHETIC,1.3.0,42,
C003019,WS0010,INDIVIDUAL,2024-10-10,Eskişehir,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_003019,1,,SYNTHETIC,1.3.0,42,
C003020,WS0009,INDIVIDUAL,2021-01-31,Samsun,Karadeniz,0,WHATSAPP,REFERRAL,Customer_003020,1,,SYNTHETIC,1.3.0,42,
C003021,WS0010,INDIVIDUAL,2022-12-28,Eskişehir,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_003021,0,2026-06-28,SYNTHETIC,1.3.0,42,
C003022,WS0010,INDIVIDUAL,2023-01-07,Eskişehir,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_003022,1,,SYNTHETIC,1.3.0,42,
C003023,WS0002,INDIVIDUAL,2024-10-14,Ankara,İç Anadolu,0,PHONE,REFERRAL,Customer_003023,1,,SYNTHETIC,1.3.0,42,
C003024,WS0004,INDIVIDUAL,2022-06-09,Bursa,Marmara,0,WHATSAPP,ORGANIC,Customer_003024,1,,SYNTHETIC,1.3.0,42,
C003025,WS0002,INDIVIDUAL,2023-07-28,Ankara,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_003025,1,,SYNTHETIC,1.3.0,42,
C003026,WS0007,INDIVIDUAL,2023-07-10,Adana,Akdeniz,0,SMS,GOOGLE_MAPS,Customer_003026,1,,SYNTHETIC,1.3.0,42,
C003027,WS0002,INDIVIDUAL,2025-11-17,Ankara,İç Anadolu,0,PHONE,REFERRAL,Customer_003027,1,,SYNTHETIC,1.3.0,42,
C003028,WS0007,INDIVIDUAL,2023-01-31,Adana,Akdeniz,0,PHONE,REFERRAL,Customer_003028,1,,SYNTHETIC,1.3.0,42,
C003029,WS0002,INDIVIDUAL,2022-09-06,Ankara,İç Anadolu,0,PHONE,GOOGLE_MAPS,Customer_003029,1,,SYNTHETIC,1.3.0,42,
C003030,WS0002,INDIVIDUAL,2025-05-27,Ankara,İç Anadolu,0,SMS,ORGANIC,Customer_003030,1,,SYNTHETIC,1.3.0,42,
C003031,WS0009,INDIVIDUAL,2023-10-20,Samsun,Karadeniz,0,EMAIL,REFERRAL,Customer_003031,1,,SYNTHETIC,1.3.0,42,
