usage_profile_id,motorcycle_id,customer_id,workshop_id,usage_type,annual_km_baseline,annual_km_basis,city_ratio,highway_ratio,offroad_ratio,track_ratio,avg_ride_days_per_week,daily_active_probability,avg_km_per_active_day,weekday_multiplier,weekend_multiplier,riding_intensity,seasonality_strength,winter_usage_factor,weather_sensitivity,storage_condition,load_severity_factor,climate_zone,profile_start_date,profile_end_date,data_origin,generator_version,random_seed,profile_rule_version,notes
UP004160,MC004160,C002925,WS0002,WEEKEND,44857,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9359,0.0585,0.0056,0.0,5.44,0.745,171.0,1.061,0.931,HIGH,0.11,0.562,0.247,GARAGE,0.95,CONTINENTAL_DRY,2023-04-09,,SYNTHETIC,1.2.0,42,1.2.0,
UP004161,MC004161,C002926,WS0007,COMMUTER,23874,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9317,0.0628,0.0055,0.0,5.89,0.81,91.9,1.081,0.85,HIGH,0.097,0.861,0.172,GARAGE,1.019,MEDITERRANEAN_HOT,2025-05-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP004162,MC004162,C002927,WS0001,COMMUTER,10081,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4847,0.4747,0.0187,0.0219,1.3,0.166,277.9,0.316,2.258,MEDIUM,0.287,0.539,0.618,INDOOR,1.035,TEMPERATE_HUMID,2023-08-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP004163,MC004163,C002927,WS0001,SEASONAL,27502,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.951,0.0446,0.0044,0.0,5.86,0.79,100.8,1.021,0.926,HIGH,0.15,0.776,0.181,STREET,0.892,TEMPERATE_HUMID,2023-09-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP004164,MC004164,C002928,WS0007,SEASONAL,8310,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7643,0.2255,0.0102,0.0,5.6,0.742,32.1,1.307,0.578,MEDIUM,0.197,0.879,0.361,STREET,1.02,MEDITERRANEAN_HOT,2022-05-17,,SYNTHETIC,1.2.0,42,1.2.0,
UP004165,MC004165,C002929,WS0003,COMMUTER,6221,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5095,0.4506,0.0195,0.0204,1.56,0.197,80.8,0.317,2.17,LOW,0.329,0.653,0.619,GARAGE,0.97,MEDITERRANEAN_COASTAL,2022-04-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP004166,MC004166,C002930,WS0003,COURIER,11041,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4787,0.4907,0.0209,0.0097,3.82,0.436,69.0,0.578,1.668,MEDIUM,0.564,0.423,0.827,STREET,1.1,MEDITERRANEAN_COASTAL,2022-06-01,2023-12-20,SYNTHETIC,1.2.0,42,1.2.0,
UP004167,MC004167,C002931,WS0003,WEEKEND,2965,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5152,0.4436,0.0202,0.021,0.69,0.086,142.6,0.299,2.132,LOW,0.344,0.645,0.618,STREET,0.998,MEDITERRANEAN_COASTAL,2021-06-22,2024-08-21,SYNTHETIC,1.2.0,42,1.2.0,
UP004168,MC004168,C002932,WS0008,COMMUTER,9283,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7505,0.2399,0.0096,0.0,6.1,0.82,39.4,1.292,0.528,MEDIUM,0.158,0.789,0.314,COVERED_PARKING,1.062,SEMI_ARID_HOT,2025-10-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP004169,MC004169,C002933,WS0005,COMMUTER,4060,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4265,0.5419,0.0217,0.0099,1.37,0.162,72.8,0.663,1.535,LOW,0.488,0.469,0.761,STREET,1.054,MEDITERRANEAN_HOT,2022-08-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP004170,MC004170,C002934,WS0004,WEEKEND,7889,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4482,0.5199,0.0212,0.0107,2.26,0.262,78.5,0.648,1.666,MEDIUM,0.534,0.382,0.703,GARAGE,0.912,TEMPERATE_HUMID,2022-06-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP004171,MC004171,C002934,WS0004,COURIER,12868,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7734,0.2172,0.0094,0.0,5.09,0.669,55.2,1.161,0.549,MEDIUM,0.219,0.718,0.327,STREET,1.156,TEMPERATE_HUMID,2022-08-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP004172,MC004172,C002935,WS0009,COMMUTER,10469,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7555,0.2347,0.0098,0.0,4.39,0.573,51.1,1.25,0.522,MEDIUM,0.236,0.64,0.458,INDOOR,1.031,HUMID_RAINY,2021-01-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP004173,MC004173,C002936,WS0004,COMMUTER,10748,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7652,0.2247,0.0101,0.0,4.97,0.67,46.2,1.34,0.588,MEDIUM,0.153,0.692,0.415,COVERED_PARKING,1.047,TEMPERATE_HUMID,2025-05-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP004174,MC004174,C002937,WS0009,COMMUTER,19680,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9404,0.0542,0.0054,0.0,6.69,0.878,61.7,1.167,0.894,HIGH,0.223,0.667,0.201,STREET,0.974,HUMID_RAINY,2022-04-04,2024-05-09,SYNTHETIC,1.2.0,42,1.2.0,
UP004175,MC004175,C002938,WS0001,SEASONAL,6345,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.763,0.2287,0.0083,0.0,5.91,0.789,22.6,1.212,0.583,LOW,0.179,0.68,0.373,STREET,1.003,TEMPERATE_HUMID,2022-12-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP004176,MC004176,C002939,WS0002,COMMUTER,5554,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4687,0.4908,0.0212,0.0193,1.53,0.189,91.3,0.324,2.285,LOW,0.38,0.43,0.648,GARAGE,0.929,CONTINENTAL_DRY,2025-05-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP004177,MC004177,C002940,WS0004,COMMUTER,7364,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.271,0.7091,0.0199,0.0,3.4,0.443,47.0,0.715,1.346,LOW,0.244,0.615,0.471,GARAGE,0.979,TEMPERATE_HUMID,2022-11-22,,SYNTHETIC,1.2.0,42,1.2.0,
UP004178,MC004178,C002941,WS0002,SEASONAL,20292,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9375,0.0573,0.0052,0.0,6.16,0.83,78.8,1.12,0.888,HIGH,0.153,0.62,0.162,COVERED_PARKING,0.932,CONTINENTAL_DRY,2026-04-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP004179,MC004179,C002942,WS0001,SEASONAL,9675,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7658,0.2247,0.0095,0.0,5.03,0.68,37.8,1.275,0.546,MEDIUM,0.143,0.697,0.326,GARAGE,1.004,TEMPERATE_HUMID,2023-02-25,2024-11-23,SYNTHETIC,1.2.0,42,1.2.0,
UP004180,MC004180,C002943,WS0005,COMMUTER,7418,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.487,0.485,0.0179,0.0101,1.89,0.224,102.6,0.637,1.663,LOW,0.477,0.488,0.835,STREET,0.97,MEDITERRANEAN_HOT,2024-05-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP004181,MC004181,C002944,WS0003,COURIER,11924,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7369,0.2526,0.0105,0.0,5.66,0.763,45.2,1.281,0.564,MEDIUM,0.153,0.864,0.418,STREET,1.123,MEDITERRANEAN_COASTAL,2023-05-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP004182,MC004182,C002945,WS0004,COURIER,11288,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7685,0.2227,0.0088,0.0,5.78,0.779,41.8,1.183,0.58,MEDIUM,0.154,0.67,0.426,STREET,1.178,TEMPERATE_HUMID,2022-07-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP004183,MC004183,C002946,WS0001,WEEKEND,8320,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4609,0.4977,0.0225,0.0189,1.88,0.241,102.1,0.309,2.28,MEDIUM,0.282,0.516,0.622,GARAGE,0.917,TEMPERATE_HUMID,2025-02-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP004184,MC004184,C002947,WS0007,COURIER,3016,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4798,0.478,0.021,0.0212,2.26,0.285,32.6,0.288,1.994,LOW,0.325,0.622,0.678,STREET,1.158,MEDITERRANEAN_HOT,2022-11-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP004185,MC004185,C002948,WS0007,WEEKEND,11713,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4477,0.5194,0.0226,0.0103,2.59,0.306,121.5,0.605,1.516,MEDIUM,0.483,0.503,0.759,GARAGE,1.01,MEDITERRANEAN_HOT,2021-08-26,,SYNTHETIC,1.2.0,42,1.2.0,
UP004186,MC004186,C002949,WS0004,COMMUTER,8560,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7359,0.2529,0.0112,0.0,5.12,0.675,34.1,1.18,0.588,MEDIUM,0.21,0.722,0.32,COVERED_PARKING,0.944,TEMPERATE_HUMID,2023-07-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP004187,MC004187,C002950,WS0002,COURIER,9787,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7702,0.2183,0.0115,0.0,5.73,0.753,37.8,1.322,0.516,MEDIUM,0.219,0.55,0.459,STREET,1.171,CONTINENTAL_DRY,2024-12-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP004188,MC004188,C002951,WS0009,COMMUTER,14642,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9406,0.0544,0.005,0.0,5.6,0.76,55.1,1.084,0.918,HIGH,0.133,0.681,0.141,COVERED_PARKING,0.968,HUMID_RAINY,2024-03-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP004189,MC004189,C002951,WS0009,COURIER,18856,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.939,0.0561,0.0049,0.0,6.16,0.836,65.8,1.186,0.835,HIGH,0.133,0.619,0.179,GARAGE,1.193,HUMID_RAINY,2024-05-30,,SYNTHETIC,1.2.0,42,1.2.0,
UP004190,MC004190,C002951,WS0009,WEEKEND,3565,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5062,0.4555,0.0184,0.0199,1.0,0.123,97.9,0.285,2.17,LOW,0.387,0.468,0.667,STREET,0.953,HUMID_RAINY,2024-05-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP004191,MC004191,C002952,WS0005,TOURING,6960,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4965,0.4726,0.0207,0.0102,3.45,0.399,52.1,0.57,1.618,LOW,0.534,0.464,0.737,STREET,1.022,MEDITERRANEAN_HOT,2025-06-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP004192,MC004192,C002953,WS0001,COMMUTER,11139,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.94,0.0544,0.0056,0.0,5.86,0.799,54.1,1.02,0.971,MEDIUM,0.121,0.703,0.274,COVERED_PARKING,0.982,TEMPERATE_HUMID,2025-02-05,2025-05-16,SYNTHETIC,1.2.0,42,1.2.0,
UP004193,MC004193,C002954,WS0006,WEEKEND,4638,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4781,0.485,0.0195,0.0174,2.67,0.332,34.7,0.301,2.279,LOW,0.364,0.415,0.627,GARAGE,0.912,CONTINENTAL_DRY,2021-01-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP004194,MC004194,C002955,WS0008,COMMUTER,11785,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7349,0.2549,0.0102,0.0,4.97,0.652,51.6,1.325,0.548,MEDIUM,0.224,0.7,0.34,STREET,1.015,SEMI_ARID_HOT,2021-04-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP004195,MC004195,C002955,WS0008,COMMUTER,36123,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9434,0.0519,0.0047,0.0,5.96,0.809,124.2,1.06,0.939,HIGH,0.134,0.808,0.274,STREET,1.056,SEMI_ARID_HOT,2021-06-26,,SYNTHETIC,1.2.0,42,1.2.0,
UP004196,MC004196,C002955,WS0008,COMMUTER,14784,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7551,0.2364,0.0085,0.0,4.29,0.569,74.6,1.282,0.592,HIGH,0.195,0.714,0.319,COVERED_PARKING,0.975,SEMI_ARID_HOT,2021-06-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP004197,MC004197,C002956,WS0008,COMMUTER,8046,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7789,0.2117,0.0094,0.0,6.31,0.843,28.3,1.175,0.539,MEDIUM,0.177,0.809,0.322,GARAGE,0.945,SEMI_ARID_HOT,2025-07-22,,SYNTHETIC,1.2.0,42,1.2.0,
UP004198,MC004198,C002957,WS0005,WEEKEND,10356,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7696,0.2215,0.0089,0.0,5.81,0.797,37.1,1.23,0.592,MEDIUM,0.103,0.9,0.315,GARAGE,0.957,MEDITERRANEAN_HOT,2024-05-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP004199,MC004199,C002958,WS0005,TOURING,6389,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5085,0.4493,0.0202,0.022,1.69,0.217,102.4,0.311,2.27,LOW,0.285,0.706,0.635,GARAGE,1.072,MEDITERRANEAN_HOT,2024-01-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP004200,MC004200,C002958,WS0005,COMMUTER,15303,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7198,0.2703,0.0099,0.0,5.19,0.695,63.0,1.33,0.545,HIGH,0.168,0.844,0.368,INDOOR,1.029,MEDITERRANEAN_HOT,2024-04-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP004201,MC004201,C002959,WS0002,WEEKEND,11413,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7233,0.267,0.0097,0.0,4.51,0.596,54.7,1.314,0.571,MEDIUM,0.205,0.591,0.326,GARAGE,0.964,CONTINENTAL_DRY,2025-04-09,,SYNTHETIC,1.2.0,42,1.2.0,
UP004202,MC004202,C002960,WS0002,WEEKEND,9326,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7631,0.2276,0.0093,0.0,4.79,0.625,51.3,1.251,0.573,MEDIUM,0.24,0.513,0.43,GARAGE,0.994,CONTINENTAL_DRY,2026-01-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP004203,MC004203,C002961,WS0003,COURIER,10592,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7554,0.2349,0.0097,0.0,4.89,0.664,92.3,1.193,0.587,MEDIUM,0.131,0.795,0.372,GARAGE,1.118,MEDITERRANEAN_COASTAL,2026-06-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP004204,MC004204,C002962,WS0009,COMMUTER,6915,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4597,0.4955,0.0225,0.0223,1.81,0.223,82.2,0.277,2.303,LOW,0.382,0.469,0.645,COVERED_PARKING,0.992,HUMID_RAINY,2026-01-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP004205,MC004205,C002963,WS0001,WEEKEND,7916,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7529,0.2356,0.0115,0.0,5.7,0.761,29.5,1.315,0.543,MEDIUM,0.177,0.727,0.409,STREET,0.918,TEMPERATE_HUMID,2025-05-21,2026-01-28,SYNTHETIC,1.2.0,42,1.2.0,
UP004206,MC004206,C002963,WS0001,COMMUTER,11030,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7404,0.2503,0.0093,0.0,5.78,0.782,40.9,1.188,0.533,MEDIUM,0.141,0.735,0.374,GARAGE,1.002,TEMPERATE_HUMID,2025-07-17,2026-01-28,SYNTHETIC,1.2.0,42,1.2.0,
UP004207,MC004207,C002964,WS0004,COMMUTER,16971,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.736,0.2535,0.0105,0.0,5.34,0.701,68.0,1.243,0.511,HIGH,0.223,0.745,0.371,COVERED_PARKING,0.955,TEMPERATE_HUMID,2023-06-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP004208,MC004208,C002965,WS0009,COMMUTER,12327,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7541,0.236,0.0099,0.0,5.66,0.731,55.4,1.272,0.525,MEDIUM,0.266,0.657,0.391,COVERED_PARKING,1.029,HUMID_RAINY,2025-09-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP004209,MC004209,C002965,WS0009,COURIER,8424,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7862,0.2037,0.0101,0.0,4.54,0.595,46.0,1.267,0.54,MEDIUM,0.225,0.608,0.326,GARAGE,1.193,HUMID_RAINY,2025-10-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP004210,MC004210,C002966,WS0007,COURIER,16161,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9477,0.0473,0.005,0.0,5.7,0.783,61.2,1.096,0.894,HIGH,0.1,0.858,0.14,STREET,1.121,MEDITERRANEAN_HOT,2025-07-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP004211,MC004211,C002966,WS0007,COMMUTER,3533,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4567,0.505,0.0188,0.0195,1.84,0.238,50.7,0.292,2.123,LOW,0.265,0.615,0.754,GARAGE,1.021,MEDITERRANEAN_HOT,2025-07-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP004212,MC004212,C002967,WS0001,WEEKEND,8663,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7724,0.2168,0.0108,0.0,4.61,0.626,38.5,1.173,0.559,MEDIUM,0.13,0.706,0.385,STREET,0.87,TEMPERATE_HUMID,2023-03-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP004213,MC004213,C002968,WS0001,COMMUTER,26902,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9494,0.0457,0.0049,0.0,5.67,0.779,98.7,1.027,0.898,HIGH,0.099,0.689,0.262,GARAGE,1.011,TEMPERATE_HUMID,2022-10-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP004214,MC004214,C002969,WS0005,COMMUTER,5810,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4944,0.4674,0.018,0.0202,2.34,0.298,53.3,0.281,2.184,LOW,0.303,0.686,0.611,STREET,0.926,MEDITERRANEAN_HOT,2021-02-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP004215,MC004215,C002970,WS0002,WEEKEND,5534,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4741,0.4797,0.024,0.0222,1.51,0.184,90.9,0.303,2.066,LOW,0.414,0.445,0.607,STREET,0.932,CONTINENTAL_DRY,2025-07-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP004216,MC004216,C002971,WS0002,WEEKEND,6770,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4918,0.4717,0.0181,0.0184,1.98,0.248,80.7,0.321,2.304,LOW,0.346,0.416,0.613,COVERED_PARKING,0.948,CONTINENTAL_DRY,2023-09-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP004217,MC004217,C002972,WS0001,COURIER,18778,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7351,0.2537,0.0112,0.0,6.22,0.851,61.5,1.257,0.567,HIGH,0.113,0.754,0.458,GARAGE,1.054,TEMPERATE_HUMID,2023-06-22,,SYNTHETIC,1.2.0,42,1.2.0,
UP004218,MC004218,C002973,WS0006,TOURING,11951,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5288,0.4394,0.0212,0.0106,2.98,0.332,103.8,0.595,1.453,MEDIUM,0.619,0.312,0.75,GARAGE,1.076,CONTINENTAL_DRY,2023-09-05,,SYNTHETIC,1.2.0,42,1.2.0,
UP004219,MC004219,C002973,WS0006,COURIER,7132,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7584,0.2315,0.0101,0.0,5.62,0.733,28.0,1.304,0.588,LOW,0.241,0.573,0.437,STREET,1.199,CONTINENTAL_DRY,2023-08-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP004220,MC004220,C002974,WS0002,TOURING,5429,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.467,0.4896,0.021,0.0224,1.68,0.205,78.7,0.295,2.262,LOW,0.405,0.408,0.602,COVERED_PARKING,1.025,CONTINENTAL_DRY,2021-08-01,,SYNTHETIC,1.2.0,42,1.2.0,
UP004221,MC004221,C002975,WS0006,COMMUTER,8546,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7496,0.241,0.0094,0.0,4.21,0.548,44.4,1.218,0.518,MEDIUM,0.243,0.58,0.314,STREET,1.018,CONTINENTAL_DRY,2022-11-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP004222,MC004222,C002975,WS0006,COURIER,13444,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4805,0.4805,0.0201,0.0189,2.46,0.309,173.0,0.288,2.119,MEDIUM,0.34,0.423,0.753,STREET,1.073,CONTINENTAL_DRY,2023-01-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP004223,MC004223,C002976,WS0007,COMMUTER,8490,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7367,0.253,0.0103,0.0,4.53,0.619,40.3,1.322,0.54,MEDIUM,0.116,0.931,0.438,GARAGE,0.998,MEDITERRANEAN_HOT,2021-12-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP004224,MC004224,C002977,WS0007,COURIER,7958,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4773,0.4949,0.0186,0.0092,2.51,0.29,79.2,0.572,1.564,MEDIUM,0.535,0.483,0.836,GARAGE,1.082,MEDITERRANEAN_HOT,2021-02-01,,SYNTHETIC,1.2.0,42,1.2.0,
UP004225,MC004225,C002978,WS0010,COURIER,23324,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9406,0.0542,0.0052,0.0,5.69,0.757,85.4,1.139,0.857,HIGH,0.188,0.529,0.233,INDOOR,1.114,CONTINENTAL_COOL,2024-01-05,,SYNTHETIC,1.2.0,42,1.2.0,
UP004226,MC004226,C002979,WS0007,SEASONAL,12577,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7736,0.2148,0.0116,0.0,6.05,0.803,43.7,1.191,0.568,MEDIUM,0.195,0.824,0.416,STREET,0.885,MEDITERRANEAN_HOT,2023-03-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP004227,MC004227,C002980,WS0009,COMMUTER,8213,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7809,0.2105,0.0086,0.0,5.93,0.772,29.8,1.179,0.567,MEDIUM,0.246,0.616,0.331,COVERED_PARKING,1.011,HUMID_RAINY,2023-10-03,,SYNTHETIC,1.2.0,42,1.2.0,
UP004228,MC004228,C002981,WS0002,COMMUTER,11248,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7503,0.2391,0.0106,0.0,4.67,0.606,56.9,1.17,0.528,MEDIUM,0.251,0.589,0.431,GARAGE,1.077,CONTINENTAL_DRY,2025-05-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP004229,MC004229,C002982,WS0001,TRACK,5964,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7559,0.2356,0.0085,0.0,5.27,0.712,35.8,1.347,0.511,LOW,0.146,0.74,0.306,GARAGE,1.211,TEMPERATE_HUMID,2026-04-29,,SYNTHETIC,1.2.0,42,1.2.0,
UP004230,MC004230,C002983,WS0007,COURIER,17822,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2871,0.6909,0.022,0.0,3.6,0.463,104.1,0.686,1.44,HIGH,0.277,0.756,0.563,COVERED_PARKING,1.109,MEDITERRANEAN_HOT,2023-07-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP004231,MC004231,C002984,WS0010,SEASONAL,4557,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7249,0.2648,0.0103,0.0,5.47,0.726,25.6,1.337,0.588,LOW,0.193,0.448,0.355,STREET,0.922,CONTINENTAL_COOL,2023-10-28,2024-04-09,SYNTHETIC,1.2.0,42,1.2.0,
UP004232,MC004232,C002984,WS0010,COMMUTER,5307,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7732,0.2175,0.0093,0.0,4.67,0.606,48.3,1.17,0.526,LOW,0.251,0.459,0.414,STREET,1.056,CONTINENTAL_COOL,2024-01-05,2024-04-09,SYNTHETIC,1.2.0,42,1.2.0,
UP004233,MC004233,C002984,WS0010,COMMUTER,5658,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4833,0.4749,0.0226,0.0192,2.36,0.288,61.7,0.318,2.046,LOW,0.405,0.364,0.733,COVERED_PARKING,1.018,CONTINENTAL_COOL,2024-01-10,2024-04-09,SYNTHETIC,1.2.0,42,1.2.0,
UP004234,MC004234,C002985,WS0010,SEASONAL,10162,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7776,0.2129,0.0095,0.0,5.27,0.704,40.8,1.192,0.526,MEDIUM,0.175,0.497,0.323,GARAGE,0.996,CONTINENTAL_COOL,2021-12-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP004235,MC004235,C002986,WS0005,COMMUTER,5819,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4832,0.477,0.0211,0.0187,3.12,0.394,45.1,0.303,2.043,LOW,0.321,0.687,0.63,GARAGE,0.924,MEDITERRANEAN_HOT,2024-09-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP004236,MC004236,C002987,WS0005,TOURING,6113,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7359,0.2545,0.0096,0.0,5.94,0.789,24.0,1.232,0.586,LOW,0.193,0.911,0.316,STREET,1.128,MEDITERRANEAN_HOT,2024-10-27,,SYNTHETIC,1.2.0,42,1.2.0,
