service_id,subtotal_before_discount,discount_rate,tax_rate,pricing_currency,cost_calculation_basis,cost_rule_version,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC019467,1150.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C003375,MC004774,,PERIODIC,ENGINE_OIL_CHANGE,31365.1,2025-05-30,23.0,WALK_IN,2024-08-02 11:55:00,33602,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-08-02 11:55:00,2024-08-02 10:11:00,2024-08-02 13:46:00,Periyodik bakım zamanı geldi.,,88,910.0,240.0,0.0,230.0,1380.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,242.29999999999927,,,0,0.0417209,,
SVC019468,2900.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C003375,MC004774,,PERIODIC,ENGINE_OIL_CHANGE,55235.4,2026-03-17,7.0,WALK_IN,2025-05-08 13:15:00,56022,MANUAL,VALID,0,DELIVERED,2025-05-08 13:15:00,2025-05-08 12:50:00,2025-05-08 11:07:00,Kilometre bakımı için servise getirildi.,,133,1870.0,1030.0,0.0,580.0,3480.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,23.0,2236.9000000000015,,,0,0.0538308,,
SVC019469,2640.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C003375,MC004774,APT011234,PERIODIC,ENGINE_OIL_CHANGE,59772.1,2026-05-08,3.0,APPOINTMENT,2025-06-23 14:10:00,60083,MANUAL,VALID,0,DELIVERED,2025-06-23 14:10:00,2025-06-23 12:46:00,2025-06-23 10:26:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,126,1610.0,1030.0,0.0,528.0,3168.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,7.0,786.5999999999985,,,0,0.054985,,
SVC019470,1350.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C003375,MC004774,APT011235,PERIODIC,ENGINE_OIL_CHANGE,63833.3,2026-06-23,24.0,APPOINTMENT,2025-08-28 16:35:00,66242,MANUAL,VALID,0,DELIVERED,2025-08-28 16:35:00,2025-08-28 15:10:00,2025-08-28 14:18:00,Genel bakım ve kontroller talep edildi.,,66,1060.0,290.0,0.0,270.0,1620.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,3.0,310.90000000000146,,,0,0.0571477,,
SVC019471,1895.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C003375,MC004774,,PERIODIC,ENGINE_OIL_CHANGE,69991.7,2026-08-28,16.0,WALK_IN,2025-10-27 09:13:00,71502,MANUAL,VALID,0,DELIVERED,2025-10-27 09:13:00,2025-10-27 11:13:00,2025-10-27 11:08:00,Kilometre bakımı için servise getirildi.,,93,980.0,915.0,0.0,379.0,2274.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,24.0,2408.699999999997,,,0,0.0588,,
SVC019472,1460.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C003375,MC004774,,PERIODIC,ENGINE_OIL_CHANGE,75251.6,2026-10-27,18.0,WALK_IN,2026-01-05 11:23:00,76623,MANUAL,VALID,0,DELIVERED,2026-01-05 11:23:00,2026-01-05 14:34:00,2026-01-05 15:01:00,Periyodik bakım zamanı geldi.,,64,1090.0,370.0,0.0,292.0,1752.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,16.0,1510.300000000003,,,0,0.0687453,,
SVC019473,4720.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C003375,MC004774,,PERIODIC,ENGINE_OIL_CHANGE,80372.6,2027-01-05,12.0,WALK_IN,2026-03-16 12:28:00,81586,MANUAL,VALID,0,DELIVERED,2026-03-16 12:28:00,2026-03-16 14:28:00,2026-03-16 10:28:00,Genel bakım ve kontroller talep edildi.,,89,2300.0,2420.0,0.0,944.0,5664.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,18.0,1371.3999999999942,,,0,0.0707146,,
SVC019474,5100.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C003375,MC004774,APT011236,PERIODIC,ENGINE_OIL_CHANGE,91116.0,2027-05-22,1.0,APPOINTMENT,2026-07-06 09:29:00,91285,MANUAL,VALID,0,DELIVERED,2026-07-06 09:29:00,2026-07-06 11:30:00,2026-07-06 08:30:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,147,2180.0,2920.0,0.0,1020.0,6120.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,12.0,1213.3999999999942,,,0,0.0642548,,
SVC019475,652.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004775,APT011237,PERIODIC,ENGINE_OIL_CHANGE,33346.6,2024-02-22,6.0,APPOINTMENT,2023-08-17 17:01:00,33708,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-08-17 17:01:00,2023-08-17 12:36:00,2023-08-18 12:28:00,Periyodik bakım zamanı geldi.,,121,460.0,192.0,0.0,130.4,782.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0323111,,
SVC019476,3160.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004775,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2024-09-03 08:31:00,46089,MANUAL,VALID,0,DELIVERED,2024-09-04 08:31:00,2024-09-04 08:41:00,2024-09-04 17:11:00,Motosiklet çalışıyor ancak ciddi performans kaybı var.,,330,2560.0,600.0,158.0,600.4,3602.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,361.40000000000146,,,0,0.0387026,,
SVC019477,1768.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004775,,PERIODIC,ENGINE_OIL_CHANGE,52990.4,2025-09-19,37.0,WALK_IN,2025-05-24 11:41:00,54838,MANUAL,VALID,0,DELIVERED,2025-05-24 11:41:00,2025-05-24 15:16:00,2025-05-24 15:13:00,Periyodik bakım zamanı geldi.,,158,1440.0,328.0,0.0,353.6,2121.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,361.40000000000146,,,0,0.0501633,,
SVC019478,4008.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004775,,PERIODIC,ENGINE_OIL_CHANGE,60838.2,2026-05-24,0.0,WALK_IN,2025-11-01 10:30:00,60852,MANUAL,VALID,0,DELIVERED,2025-11-01 10:30:00,2025-11-01 12:17:00,2025-11-03 17:43:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,99,2880.0,1128.0,120.24,777.5520000000001,4665.312,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,37.0,1847.5999999999985,,,0,0.0594036,,
SVC019479,2284.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004775,APT011238,PERIODIC,ENGINE_OIL_CHANGE,66852.1,2026-11-01,11.0,APPOINTMENT,2026-06-08 08:57:00,67322,MANUAL,VALID,0,DELIVERED,2026-06-08 08:57:00,2026-06-08 10:27:00,2026-06-08 15:16:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,56,1900.0,384.0,0.0,456.8,2740.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,13.80000000000291,,,0,0.0479935,,
SVC019480,1030.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004776,APT011239,PERIODIC,ENGINE_OIL_CHANGE,6449.4,2023-12-18,12.0,APPOINTMENT,2023-09-14 10:13:00,6892,MANUAL,VALID,0,DELIVERED,2023-09-14 10:13:00,2023-09-14 15:16:00,2023-09-14 12:53:00,Periyodik bakım zamanı geldi.,,158,780.0,250.0,0.0,206.0,1236.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0248266,,
SVC019481,946.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004777,,PERIODIC,ENGINE_OIL_CHANGE,27102.0,2023-09-30,13.0,WALK_IN,2023-07-21 13:51:00,27749,MANUAL,VALID,0,DELIVERED,2023-07-21 13:51:00,2023-07-21 17:31:00,2023-07-21 16:54:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,153,580.0,366.0,0.0,189.20000000000002,1135.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0369216,,
SVC019482,1300.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004777,APT011240,PERIODIC,ENGINE_OIL_CHANGE,32748.7,2024-07-21,3.0,APPOINTMENT,2024-01-03 16:07:00,32872,MANUAL,VALID,0,DELIVERED,2024-01-04 16:07:00,2024-01-04 14:21:00,2024-01-04 12:33:00,Periyodik bakım zamanı geldi.,,51,870.0,430.0,0.0,260.0,1560.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,13.0,647.0,,,0,0.0461283,,
SVC019483,1400.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C003376,MC004777,APT011241,PERIODIC,ENGINE_OIL_CHANGE,37872.3,2025-01-03,10.0,APPOINTMENT,2024-07-23 10:45:00,38415,MANUAL,VALID,0,DELIVERED,2024-07-23 10:45:00,2024-07-23 11:19:00,2024-07-23 12:22:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,73,970.0,430.0,0.0,280.0,1680.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,3.0,123.29999999999927,,,0,0.0430003,,
SVC019484,1560.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C003377,MC004778,APT011242,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,APPOINTMENT,2025-08-23 16:25:00,14674,MANUAL,VALID,0,DELIVERED,2025-08-23 16:25:00,2025-08-23 12:36:00,2025-08-23 15:22:00,Kullanıcı arıza kontrolü talep etti.,,152,1560.0,0.0,0.0,312.0,1872.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0234671,,
SVC019485,1610.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C003377,MC004778,,PERIODIC,ENGINE_OIL_CHANGE,15543.6,2025-08-30,9.0,WALK_IN,2025-09-08 16:00:00,15037,MANUAL,VALID,0,DELIVERED,2025-09-08 16:00:00,2025-09-08 12:07:00,2025-09-10 14:48:00,Periyodik bakım zamanı geldi.,,95,1130.0,480.0,0.0,322.0,1932.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0223967,,
SVC019486,1953.0,0.08,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011243,PERIODIC,ENGINE_OIL_CHANGE,79066.3,2023-04-25,2.0,APPOINTMENT,2022-05-18 09:16:00,79299,MANUAL,VALID,0,DELIVERED,2022-05-18 09:16:00,2022-05-18 09:13:00,2022-05-19 10:37:00,Periyodik bakım zamanı geldi.,,68,1120.0,833.0,156.24,323.41679999999997,2120.1768,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0417058,,
SVC019487,538.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,,PERIODIC,ENGINE_OIL_CHANGE,83850.6,2023-06-11,4.0,WALK_IN,2022-07-11 16:50:00,84255,MANUAL,VALID,0,DELIVERED,2022-07-11 16:50:00,2022-07-11 11:05:00,2022-07-11 14:12:00,Genel bakım ve kontroller talep edildi.,,120,450.0,88.0,53.8,87.15599999999999,571.356,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,232.6999999999971,,,0,0.0501092,,
SVC019488,958.0,0.08,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011244,PERIODIC,ENGINE_OIL_CHANGE,86505.3,2023-07-11,2.0,APPOINTMENT,2022-08-06 13:53:00,86783,MANUAL,VALID,0,DELIVERED,2022-08-06 13:53:00,2022-08-06 11:39:00,2022-08-06 11:38:00,Kilometre bakımı için servise getirildi.,,108,660.0,298.0,76.64,158.6448,1040.0048,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,4.0,404.3999999999942,,,0,0.0480651,,
SVC019489,968.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011245,PERIODIC,ENGINE_OIL_CHANGE,89033.3,2023-08-06,4.0,APPOINTMENT,2022-09-02 10:13:00,89640,MANUAL,VALID,0,DELIVERED,2022-09-02 10:13:00,2022-09-02 09:55:00,2022-09-02 08:52:00,Periyodik bakım zamanı geldi.,,74,670.0,298.0,96.8,156.816,1028.016,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,277.6999999999971,,,0,0.0513374,,
SVC019490,638.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011246,PERIODIC,ENGINE_OIL_CHANGE,91890.0,2023-09-02,3.0,APPOINTMENT,2022-10-03 09:21:00,92419,MANUAL,VALID,0,DELIVERED,2022-10-03 09:21:00,2022-10-03 08:57:00,2022-10-03 08:31:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,96,380.0,258.0,63.8,103.35600000000001,677.556,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,4.0,606.6999999999971,,,0,0.0473255,,
SVC019491,2288.0,0.08,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011247,PERIODIC,ENGINE_OIL_CHANGE,99580.8,2023-11-30,3.0,APPOINTMENT,2023-01-02 13:12:00,99906,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-01-02 13:12:00,2023-01-02 08:48:00,2023-01-02 17:29:00,Periyodik bakım zamanı geldi.,,115,960.0,1328.0,183.04,378.89279999999997,2483.8528,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,3.0,529.0,,,0,0.0584043,,
SVC019492,614.0,0.05,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,,PERIODIC,ENGINE_OIL_CHANGE,102155.6,2024-01-02,6.0,WALK_IN,2023-01-31 14:37:00,102916,MANUAL,VALID,0,DELIVERED,2023-01-31 14:37:00,2023-01-31 16:10:00,2023-01-31 15:54:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,51,470.0,144.0,30.7,104.99399999999999,688.294,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,3.0,325.1999999999971,,,0,0.0566739,,
SVC019493,1044.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011248,PERIODIC,ENGINE_OIL_CHANGE,105165.9,2024-01-31,2.0,APPOINTMENT,2023-03-06 09:47:00,105290,MANUAL,VALID,0,DELIVERED,2023-03-07 09:47:00,2023-03-07 10:04:00,2023-03-07 16:32:00,Genel bakım ve kontroller talep edildi.,,194,600.0,444.0,104.4,169.128,1108.728,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,760.3999999999942,,,0,0.0548016,,
SVC019494,844.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011249,PERIODIC,ENGINE_OIL_CHANGE,107539.6,2024-03-06,5.0,APPOINTMENT,2023-04-05 14:19:00,107890,MANUAL,VALID,0,DELIVERED,2023-04-05 14:19:00,2023-04-05 17:22:00,2023-04-05 13:18:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,98,700.0,144.0,84.4,136.728,896.328,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,124.10000000000582,,,0,0.0572299,,
SVC019495,1524.0,0.05,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011250,PERIODIC,ENGINE_OIL_CHANGE,110139.6,2024-04-05,1.0,APPOINTMENT,2023-05-02 16:30:00,110242,MANUAL,VALID,0,DELIVERED,2023-05-02 16:30:00,2023-05-02 14:45:00,2023-05-02 16:58:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,105,1080.0,444.0,76.2,260.604,1708.404,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,5.0,350.3999999999942,,,0,0.0595882,,
SVC019496,2744.0,1.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011251,PERIODIC,ENGINE_OIL_CHANGE,120108.8,2024-07-22,6.0,APPOINTMENT,2023-08-21 08:31:00,120794,MANUAL,VALID,0,DELIVERED,2023-08-21 08:31:00,2023-08-21 10:52:00,2023-08-21 11:55:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,102,1450.0,1294.0,2744.0,0.0,0.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,102.39999999999418,,,0,0.0598725,,
SVC019497,914.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011252,PERIODIC,ENGINE_OIL_CHANGE,125577.4,2024-09-16,4.0,APPOINTMENT,2023-10-14 11:44:00,126052,MANUAL,VALID,0,DELIVERED,2023-10-14 11:44:00,2023-10-14 12:40:00,2023-10-14 16:57:00,Genel bakım ve kontroller talep edildi.,,133,770.0,144.0,91.4,164.52,987.12,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,685.1999999999971,,,0,0.0564636,,
SVC019498,1688.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011253,PERIODIC,ENGINE_OIL_CHANGE,130632.3,2024-11-07,2.0,APPOINTMENT,2023-12-05 09:33:00,130861,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-12-05 09:33:00,2023-12-05 10:08:00,2023-12-05 11:55:00,Kilometre bakımı için servise getirildi.,,77,1310.0,378.0,168.8,303.84000000000003,1823.04,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,4.0,474.6000000000058,,,0,0.0611024,,
SVC019499,746.0,0.12,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011254,PERIODIC,ENGINE_OIL_CHANGE,135728.0,2025-01-06,2.0,APPOINTMENT,2024-02-10 13:00:00,135982,MANUAL,VALID,0,DELIVERED,2024-02-10 13:00:00,2024-02-10 13:33:00,2024-02-10 08:31:00,Genel bakım ve kontroller talep edildi.,,89,530.0,216.0,89.52,131.29600000000002,787.7760000000001,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,228.6999999999971,,,0,0.0702788,,
SVC019500,896.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011255,PERIODIC,ENGINE_OIL_CHANGE,138232.0,2025-02-10,0.0,APPOINTMENT,2024-03-09 10:05:00,138268,MANUAL,VALID,0,DELIVERED,2024-03-09 10:05:00,2024-03-09 16:03:00,2024-03-11 11:40:00,Genel bakım ve kontroller talep edildi.,,139,680.0,216.0,89.6,161.28,967.68,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,254.0,,,0,0.0636004,,
SVC019501,3777.0,0.12,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011256,PERIODIC,ENGINE_OIL_CHANGE,140518.1,2025-03-09,1.0,APPOINTMENT,2024-04-03 12:54:00,140702,MANUAL,VALID,0,DELIVERED,2024-04-03 12:54:00,2024-04-03 10:59:00,2024-04-03 13:48:00,Genel bakım ve kontroller talep edildi.,,192,1900.0,1877.0,453.24,664.7520000000001,3988.512,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,36.0,,,0,0.0587734,,
SVC019502,1746.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,,PERIODIC,ENGINE_OIL_CHANGE,142952.5,2025-04-03,6.0,WALK_IN,2024-05-07 10:15:00,143486,MANUAL,VALID,0,DELIVERED,2024-05-07 10:15:00,2024-05-07 17:40:00,2024-05-07 11:38:00,Kilometre bakımı için servise getirildi.,,159,800.0,946.0,87.3,331.74,1990.44,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,183.89999999999418,,,0,0.0658703,,
SVC019503,1236.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011257,PERIODIC,ENGINE_OIL_CHANGE,161540.1,2025-10-30,1.0,APPOINTMENT,2024-11-27 17:12:00,161623,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-11-27 17:12:00,2024-11-27 15:42:00,2024-11-27 11:57:00,Genel bakım ve kontroller talep edildi.,,146,1020.0,216.0,61.8,234.84000000000003,1409.04,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,533.5,,,0,0.0642385,,
SVC019504,1038.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011258,PERIODIC,ENGINE_OIL_CHANGE,163872.6,2025-11-27,6.0,APPOINTMENT,2025-01-11 10:27:00,164321,ESTIMATED,ESTIMATED,1,DELIVERED,2025-01-11 10:27:00,2025-01-11 16:44:00,2025-01-11 09:03:00,Genel bakım ve kontroller talep edildi.,,130,790.0,248.0,103.8,186.84000000000003,1121.04,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,82.89999999999418,,,0,0.0757398,,
SVC019505,1688.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011259,PERIODIC,ENGINE_OIL_CHANGE,166571.1,2026-01-11,8.0,APPOINTMENT,2025-02-11 16:58:00,167229,MANUAL,VALID,0,DELIVERED,2025-02-11 16:58:00,2025-02-11 14:43:00,2025-02-11 12:46:00,Kilometre bakımı için servise getirildi.,,82,1060.0,628.0,135.04,310.59200000000004,1863.5520000000001,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,448.3999999999942,,,0,0.0729566,,
SVC019506,1910.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,APT011260,PERIODIC,ENGINE_OIL_CHANGE,169478.8,2026-02-11,2.0,APPOINTMENT,2025-03-17 09:15:00,169656,MANUAL,VALID,0,DELIVERED,2025-03-17 09:15:00,2025-03-17 10:27:00,2025-03-17 12:23:00,Kilometre bakımı için servise getirildi.,,81,1600.0,310.0,152.8,351.44000000000005,2108.6400000000003,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,657.8999999999942,,,0,0.0864562,,
SVC019507,1138.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C003378,MC004779,,PERIODIC,ENGINE_OIL_CHANGE,174352.3,2026-04-11,2.0,WALK_IN,2025-05-09 11:40:00,174549,MANUAL,VALID,0,DELIVERED,2025-05-09 11:40:00,2025-05-09 12:54:00,2025-05-09 15:25:00,Periyodik bakım zamanı geldi.,,158,890.0,248.0,91.04,209.39200000000002,1256.352,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,177.20000000001164,,,0,0.0822231,,
