motorcycle_id,customer_id,workshop_id,model_id,brand,model_name,category,powertrain_type,production_year,production_year_basis,first_registration_date,ownership_start_date,initial_mileage_km,initial_mileage_basis,observation_start_date,observation_end_date,vin_synthetic,plate_synthetic,is_active,data_origin,generator_version,random_seed,model_assignment_basis,notes,brand_risk_residual,model_risk_residual,chronic_risk_tier,warranty_months,warranty_km_limit
MC005672,C003995,WS0003,MONDIAL_SFC_MINI_50EC,Mondial,SFC MINI 50ec,CUB,ICE,2024,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2024-07-06,2025-01-16,10980,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-08-11,,RBSYN3AD61BC2B4A7,SYN-35-005672,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.03632,NORMAL,36,30000
MC005673,C003996,WS0008,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-03-26,2019-04-15,121730,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-08-04,,RBSYN818E960C4668,SYN-27-005673,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC005674,C003996,WS0008,YAMAHA_NMAX125,Yamaha,NMAX 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-03-05,2020-05-04,87570,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-10-30,,RBSYN289C89615F92,SYN-27-005674,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.98342,NORMAL,30,30000
MC005675,C003996,WS0008,CFMOTO_250NK,CFMOTO,250NK,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-02-18,2021-04-25,11340,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-11-17,,RBSYN860F44CDAE15,SYN-27-005675,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98988,1.00114,LOW,30,40000
MC005676,C003997,WS0007,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-03-10,2020-08-14,45570,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-05-30,,RBSYNADA958904EB7,SYN-01-005676,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC005677,C003998,WS0001,YAMAHA_XSR125,Yamaha,XSR125,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-09-14,2022-01-24,8340,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-03-21,,RBSYNA33F5E8E7644,SYN-34-005677,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,1.01119,LOW,30,50000
MC005678,C003998,WS0001,YAMAHA_XSR125,Yamaha,XSR125,NAKED,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-03-14,2022-03-26,539,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-06-18,,RBSYN6AFE62A8B3AB,SYN-34-005678,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,1.01119,LOW,30,50000
MC005679,C003998,WS0001,RKS_NEW_LIGHT_PRO,RKS,New Light Pro,CUB,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-02-27,2022-04-04,920,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-04-06,,RBSYNA2FD7AA504C5,SYN-34-005679,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99105,0.96609,ELEVATED,36,40000
MC005680,C003998,WS0001,MONDIAL_EXON50,Mondial,Exon 50,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-11-01,2020-12-06,58400,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-03-20,,RBSYN19C978A62D29,SYN-34-005680,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.01991,NORMAL,24,40000
MC005681,C003998,WS0001,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-04-05,2019-10-26,57320,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-07-13,,RBSYN1C0968C10D1A,SYN-34-005681,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,LOW,24,30000
MC005682,C003999,WS0009,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-01-30,2026-04-06,1239,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-04-10,,RBSYN6325F47C38DD,SYN-55-005682,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,LOW,30,30000
MC005683,C004000,WS0005,RKS_NEW_LIGHT_PRO,RKS,New Light Pro,CUB,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-12-06,2022-01-20,21680,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-07-21,,RBSYNF6B9A0129734,SYN-07-005683,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99105,0.96609,NORMAL,36,40000
MC005684,C004000,WS0005,YAMAHA_XSR125,Yamaha,XSR125,NAKED,ICE,2017,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2017-11-03,2023-01-04,53820,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-07-25,,RBSYN98EB5BAC87BF,SYN-07-005684,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,1.01119,LOW,30,50000
MC005685,C004000,WS0005,YAMAHA_XMAX250,Yamaha,XMAX 250,BIG_SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-07-21,2023-07-27,1186,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-11-03,,RBSYNCE95C270AE2F,SYN-07-005685,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.97849,NORMAL,36,40000
MC005686,C004001,WS0007,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-03-25,2022-03-01,32590,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-12-03,,RBSYN0C25ED2A5585,SYN-01-005686,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC005687,C004002,WS0006,MONDIAL_50_UAG,Mondial,50 UAG,CUB,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-04-11,2021-10-11,13250,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-12-10,,RBSYN45348CDA8253,SYN-42-005687,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.05773,ELEVATED,24,40000
MC005688,C004003,WS0007,RKS_NEW_LIGHT_PRO,RKS,New Light Pro,CUB,ICE,2017,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2017-06-23,2018-08-28,50650,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-03-02,,RBSYNB033CD2DD730,SYN-01-005688,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99105,0.96609,NORMAL,36,40000
MC005689,C004003,WS0007,HONDA_DIO110,Honda,Dio 110,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-10-09,2021-08-15,57170,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-02-24,,RBSYNCE788C2A49DC,SYN-01-005689,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.05796,LOW,30,40000
MC005690,C004004,WS0010,HONDA_FORZA250,Honda,Forza 250,BIG_SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-02-10,2021-03-01,840,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-04-02,,RBSYN5E62946EF4A5,SYN-26-005690,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0545,LOW,24,40000
MC005691,C004005,WS0003,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-04-12,2022-05-31,15140,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-04-03,,RBSYN3F51CFD4CEF1,SYN-35-005691,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC005692,C004006,WS0010,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-07-08,2018-12-07,28370,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-05-02,,RBSYN8DCCE0D3CF30,SYN-26-005692,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC005693,C004006,WS0010,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2017,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2017-06-05,2018-07-14,27510,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-07-23,,RBSYN62A0478A1856,SYN-26-005693,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC005694,C004007,WS0010,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2024,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2024-01-04,2024-01-06,40,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-01-06,,RBSYNB51C04353253,SYN-26-005694,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,LOW,30,30000
MC005695,C004008,WS0003,MONDIAL_50_UAG,Mondial,50 UAG,CUB,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-05-15,2019-06-05,47700,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-09-16,,RBSYN6B45B6C8AD56,SYN-35-005695,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.05773,NORMAL,24,40000
MC005696,C004008,WS0003,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-10-12,2023-06-29,11050,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-11-25,,RBSYNCCAA98AF17FC,SYN-35-005696,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC005697,C004009,WS0010,HONDA_DIO110,Honda,Dio 110,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-04-30,2022-04-08,46710,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-12-17,,RBSYN591DA1011DC0,SYN-26-005697,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.05796,NORMAL,30,40000
MC005698,C004010,WS0007,YAMAHA_NMAX125,Yamaha,NMAX 125,SCOOTER,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-01-10,2026-05-29,4470,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-06-06,,RBSYNB6CD17136B81,SYN-01-005698,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.98342,LOW,30,30000
MC005699,C004010,WS0007,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-09-21,2023-06-30,72310,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-08-01,,RBSYNE7EF6DC2A687,SYN-01-005699,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC005700,C004011,WS0002,CFMOTO_250NK,CFMOTO,250NK,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-01-23,2021-01-23,10,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-01-24,,RBSYN55C6F1C092F3,SYN-06-005700,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98988,1.00114,NORMAL,30,40000
MC005701,C004012,WS0006,YAMAHA_NMAX125,Yamaha,NMAX 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-08-16,2021-09-01,65960,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-10-26,,RBSYN5636B8013A1A,SYN-42-005701,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.98342,NORMAL,30,30000
MC005702,C004013,WS0005,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-08-29,2024-07-20,8780,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-12-27,,RBSYN8A888C43ACFB,SYN-07-005702,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC005703,C004014,WS0003,YAMAHA_XMAX250,Yamaha,XMAX 250,BIG_SCOOTER,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-03-14,2025-10-19,4780,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-12-05,,RBSYN454A4F361EA6,SYN-35-005703,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.97849,NORMAL,36,40000
MC005704,C004015,WS0003,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-06-20,2021-09-07,15810,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-12-24,,RBSYNC4E576587CC8,SYN-35-005704,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC005705,C004015,WS0003,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-07-13,2022-11-07,2140,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-01-13,,RBSYN1865091E3A4F,SYN-35-005705,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC005706,C004016,WS0005,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2024,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2024-12-23,2025-01-14,1782,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-02-19,2026-07-13,RBSYN2B141F8980E0,SYN-07-005706,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC005707,C004016,WS0005,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-04-22,2024-04-10,33500,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-04-03,2026-07-13,RBSYN3A4614DAC09D,SYN-07-005707,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC005708,C004017,WS0010,KYMCO_XTOWN_CT250,KYMCO,X-Town CT 250,BIG_SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-11-18,2021-11-23,14740,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-05-18,,RBSYNA2CFA86EDB15,SYN-26-005708,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.01097,0.94266,NORMAL,36,50000
MC005709,C004018,WS0006,YAMAHA_NMAX125,Yamaha,NMAX 125,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-06-07,2020-11-10,36350,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-03-06,2025-09-01,RBSYN3C181E67F00B,SYN-42-005709,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.98342,ELEVATED,30,30000
MC005710,C004019,WS0001,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-01-20,2026-01-31,766,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-04-13,,RBSYN46F45CEADD8F,SYN-34-005710,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,LOW,30,30000
MC005711,C004020,WS0006,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-01-08,2020-05-10,57890,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-11-11,,RBSYN676536B14262,SYN-42-005711,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC005712,C004021,WS0007,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-06-04,2025-06-08,140,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-06-12,,RBSYN8A4DDE25CE70,SYN-01-005712,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,LOW,30,30000
MC005713,C004021,WS0007,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-12-28,2023-10-16,59830,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-06-29,,RBSYNB119F98AA98A,SYN-01-005713,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC005714,C004022,WS0001,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-03-03,2022-03-03,0,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-03-03,,RBSYN0DB773DB2525,SYN-34-005714,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,NORMAL,24,50000
MC005715,C004023,WS0003,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-03-10,2021-05-13,7080,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-07-21,,RBSYNC16752115C2B,SYN-35-005715,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC005716,C004024,WS0001,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-03-09,2023-03-17,8880,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-03-01,,RBSYN5B4E59A44927,SYN-34-005716,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC005717,C004025,WS0001,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-06-13,2023-12-19,4980,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-02-18,,RBSYNE0CCB81A6F85,SYN-34-005717,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,NORMAL,24,50000
MC005718,C004026,WS0006,MONDIAL_50_UAG,Mondial,50 UAG,CUB,ICE,2016,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2016-01-19,2020-08-16,62530,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-12-02,,RBSYNE7762DCBCD5E,SYN-42-005718,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.05773,LOW,24,40000
MC005719,C004026,WS0006,MONDIAL_EXON50,Mondial,Exon 50,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-01-19,2022-05-28,15160,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-01-01,,RBSYNB0909B02DAB8,SYN-42-005719,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.01991,NORMAL,24,40000
MC005720,C004027,WS0006,BAJAJ_NS200,Bajaj,Pulsar NS200 UG2,NAKED,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-01-10,2026-01-29,28,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-01-29,,RBSYN68D8ED7E306E,SYN-42-005720,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99955,0.9711,NORMAL,24,40000
MC005721,C004027,WS0006,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-09-30,2025-11-07,6030,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-03-25,,RBSYN5855B3139BE9,SYN-42-005721,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC005722,C004028,WS0006,MONDIAL_50_UAG,Mondial,50 UAG,CUB,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-05-02,2025-05-11,969,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-07-05,,RBSYNF925FFB6B731,SYN-42-005722,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.05773,NORMAL,24,40000
MC005723,C004029,WS0008,HONDA_DIO110,Honda,Dio 110,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-05-29,2020-07-20,11700,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-02-14,,RBSYN62F045011AB6,SYN-27-005723,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.05796,NORMAL,30,40000
MC005724,C004029,WS0008,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-01-18,2020-09-23,25020,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-06-03,,RBSYNA2E3821B2223,SYN-27-005724,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,NORMAL,24,50000
MC005725,C004030,WS0005,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-04-27,2024-12-26,35610,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-05-04,,RBSYN1A5BE2388DB3,SYN-07-005725,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC005726,C004030,WS0005,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-01-09,2026-02-02,1057,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-04-17,,RBSYN988E10992AE9,SYN-07-005726,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,LOW,36,40000
