service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id
SVC022427,WS0009,C003878,MC005495,,PERIODIC,ENGINE_OIL_CHANGE,46804.9,2024-07-03,15,WALK_IN,2023-10-16 15:25:00,47493,MANUAL,VALID,0,DELIVERED,2023-10-16 15:25:00,2023-10-16 11:30:00,2023-10-17 13:45:00,Genel bakım ve kontroller talep edildi.,,44,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022428,WS0009,C003878,MC005495,APT012987,PERIODIC,ENGINE_OIL_CHANGE,50492.8,2024-10-16,17,APPOINTMENT,2024-02-02 12:50:00,50920,MANUAL,VALID,0,DELIVERED,2024-02-02 12:50:00,2024-02-02 17:11:00,2024-02-02 08:52:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,36,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022429,WS0009,C003878,MC005495,APT012988,PERIODIC,ENGINE_OIL_CHANGE,63896.3,2026-01-08,15,APPOINTMENT,2025-05-27 15:27:00,64403,MANUAL,VALID,0,DELIVERED,2025-05-27 15:27:00,2025-05-27 09:31:00,2025-05-27 10:12:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,119,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022430,WS0009,C003878,MC005495,APT012989,PERIODIC,ENGINE_OIL_CHANGE,71551.3,2026-09-22,24,APPOINTMENT,2026-02-10 11:37:00,72045,MANUAL,VALID,0,DELIVERED,2026-02-10 11:37:00,2026-02-10 10:46:00,2026-02-11 16:06:00,Kilometre bakımı için servise getirildi.,,114,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022431,WS0005,C003879,MC005496,APT012990,PERIODIC,ENGINE_OIL_CHANGE,30577.1,2023-02-03,5,APPOINTMENT,2022-07-19 17:06:00,30748,MANUAL,VALID,0,DELIVERED,2022-07-19 17:06:00,2022-07-19 15:58:00,2022-07-21 13:53:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,67,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022432,WS0005,C003879,MC005496,APT012991,PERIODIC,ENGINE_OIL_CHANGE,41255.4,2023-12-31,3,APPOINTMENT,2023-06-05 17:39:00,41340,MANUAL,VALID,0,DELIVERED,2023-06-05 17:39:00,2023-06-05 12:30:00,2023-06-05 17:37:00,Periyodik bakım zamanı geldi.,,55,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022433,WS0005,C003879,MC005496,,REPAIR,UNSCHEDULED_EVENT,,,0,WALK_IN,2023-07-26 10:16:00,43225,MANUAL,VALID,0,DELIVERED,2023-07-26 10:16:00,2023-07-26 17:18:00,2023-07-27 12:16:00,Kullanıcı arıza kontrolü talep etti.,,158,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022434,WS0005,C003879,MC005496,,PERIODIC,ENGINE_OIL_CHANGE,52061.4,2024-11-18,9,WALK_IN,2024-05-18 12:33:00,52309,MANUAL,VALID,0,DELIVERED,2024-05-18 12:33:00,2024-05-18 14:39:00,2024-05-18 10:42:00,Kilometre bakımı için servise getirildi.,,63,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022435,WS0005,C003879,MC005496,APT012992,PERIODIC,ENGINE_OIL_CHANGE,57309.1,2025-05-18,14,APPOINTMENT,2024-11-14 10:08:00,57802,MANUAL,VALID,0,DELIVERED,2024-11-14 10:08:00,2024-11-14 11:00:00,2024-11-14 18:14:00,Kilometre bakımı için servise getirildi.,,125,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022436,WS0005,C003879,MC005496,,PERIODIC,ENGINE_OIL_CHANGE,62802.1,2025-11-14,0,WALK_IN,2025-05-13 14:52:00,62848,MANUAL,VALID,0,DELIVERED,2025-05-13 14:52:00,2025-05-13 14:00:00,2025-05-13 10:10:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,52,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022437,WS0005,C003879,MC005496,APT012993,PERIODIC,ENGINE_OIL_CHANGE,67847.6,2026-05-13,8,APPOINTMENT,2025-10-04 16:46:00,68118,MANUAL,VALID,0,DELIVERED,2025-10-04 16:46:00,2025-10-04 14:42:00,2025-10-04 13:33:00,Genel bakım ve kontroller talep edildi.,,120,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022438,WS0005,C003879,MC005496,APT012994,PERIODIC,ENGINE_OIL_CHANGE,73117.6,2026-10-04,6,APPOINTMENT,2026-04-06 11:17:00,73194,MANUAL,VALID,0,DELIVERED,2026-04-06 11:17:00,2026-04-06 11:07:00,2026-04-06 09:12:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,105,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022439,WS0003,C003880,MC005497,,PERIODIC,ENGINE_OIL_CHANGE,23049.4,2024-10-13,13,WALK_IN,2024-07-03 17:29:00,23449,MANUAL,VALID,0,DELIVERED,2024-07-03 17:29:00,2024-07-03 14:29:00,2024-07-03 16:29:00,Genel bakım ve kontroller talep edildi.,,179,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022440,WS0003,C003880,MC005497,APT012995,PERIODIC,ENGINE_OIL_CHANGE,28448.7,2025-07-03,0,APPOINTMENT,2025-01-17 11:11:00,28469,MANUAL,VALID,0,DELIVERED,2025-01-17 11:11:00,2025-01-17 15:52:00,2025-01-17 17:49:00,Periyodik bakım zamanı geldi.,,137,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022441,WS0006,C003881,MC005498,APT012996,PERIODIC,ENGINE_OIL_CHANGE,4466.2,2022-02-08,13,APPOINTMENT,2022-01-15 12:33:00,4768,MANUAL,VALID,0,DELIVERED,2022-01-18 12:33:00,2022-01-18 13:09:00,2022-01-18 11:55:00,Genel bakım ve kontroller talep edildi.,,123,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022442,WS0006,C003881,MC005498,,PERIODIC,ENGINE_OIL_CHANGE,9767.6,2023-01-15,34,WALK_IN,2022-08-20 11:22:00,9900,MANUAL,VALID,0,DELIVERED,2022-08-20 11:22:00,2022-08-20 14:51:00,2022-08-20 11:24:00,Kilometre bakımı için servise getirildi.,,124,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022443,WS0006,C003881,MC005498,,PERIODIC,ENGINE_OIL_CHANGE,19955.6,2024-06-16,8,WALK_IN,2024-03-04 09:55:00,20269,MANUAL,VALID,0,DELIVERED,2024-03-07 09:55:00,2024-03-07 09:27:00,2024-03-07 15:45:00,Genel bakım ve kontroller talep edildi.,,98,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022444,WS0006,C003881,MC005498,,PERIODIC,ENGINE_OIL_CHANGE,25269.2,2025-03-04,5,WALK_IN,2025-03-10 13:34:00,24633,MANUAL,VALID,0,DELIVERED,2025-03-10 13:34:00,2025-03-10 15:16:00,2025-03-10 08:54:00,Genel bakım ve kontroller talep edildi.,,86,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022445,WS0007,C003883,MC005500,,PERIODIC,ENGINE_OIL_CHANGE,53952.7,2026-12-04,0,WALK_IN,2026-06-23 17:04:00,53957,MANUAL,VALID,0,DELIVERED,2026-06-23 17:04:00,2026-06-23 16:22:00,2026-06-23 17:42:00,Kilometre bakımı için servise getirildi.,,118,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022446,WS0005,C003885,MC005503,APT012997,PERIODIC,ENGINE_OIL_CHANGE,10546.3,2023-09-13,10,APPOINTMENT,2023-03-11 14:04:00,10886,MANUAL,VALID,0,DELIVERED,2023-03-11 14:04:00,2023-03-11 17:56:00,2023-03-11 16:50:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,107,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022447,WS0005,C003885,MC005503,APT012998,PERIODIC,ENGINE_OIL_CHANGE,20633.0,2024-09-19,0,APPOINTMENT,2023-12-18 16:44:00,20670,MANUAL,VALID,0,DELIVERED,2023-12-18 16:44:00,2023-12-18 09:15:00,2023-12-18 11:08:00,Periyodik bakım zamanı geldi.,,101,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022448,WS0005,C003885,MC005503,APT012999,PERIODIC,ENGINE_OIL_CHANGE,23670.5,2024-12-18,10,APPOINTMENT,2024-03-28 12:51:00,23853,MANUAL,VALID,0,DELIVERED,2024-03-28 12:51:00,2024-03-28 12:43:00,2024-03-28 11:48:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,60,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022449,WS0005,C003885,MC005503,APT013000,PERIODIC,ENGINE_OIL_CHANGE,26853.3,2025-03-28,38,APPOINTMENT,2024-08-16 14:08:00,28058,MANUAL,VALID,0,DELIVERED,2024-08-16 14:08:00,2024-08-16 18:03:00,2024-08-19 12:49:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,156,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022450,WS0005,C003885,MC005503,APT013001,PERIODIC,ENGINE_OIL_CHANGE,31058.0,2025-08-16,23,APPOINTMENT,2024-12-07 12:38:00,31887,MANUAL,VALID,0,DELIVERED,2024-12-07 12:38:00,2024-12-07 09:10:00,2024-12-09 12:04:00,Periyodik bakım zamanı geldi.,,85,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022451,WS0005,C003885,MC005503,APT013002,PERIODIC,ENGINE_OIL_CHANGE,34886.9,2025-12-07,9,APPOINTMENT,2025-03-26 14:35:00,35223,MANUAL,VALID,0,DELIVERED,2025-03-26 14:35:00,2025-03-26 15:05:00,2025-03-26 15:11:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,75,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022452,WS0005,C003885,MC005503,APT013003,PERIODIC,ENGINE_OIL_CHANGE,38223.5,2026-03-26,3,APPOINTMENT,2025-06-23 09:28:00,38328,MANUAL,VALID,0,DELIVERED,2025-06-23 09:28:00,2025-06-23 12:24:00,2025-06-25 09:00:00,Genel bakım ve kontroller talep edildi.,,81,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022453,WS0005,C003885,MC005504,,PERIODIC,ENGINE_OIL_CHANGE,68150.6,2025-12-11,5,WALK_IN,2025-06-11 16:44:00,68306,MANUAL,VALID,0,DELIVERED,2025-06-11 16:44:00,2025-06-11 11:58:00,2025-06-13 13:46:00,Genel bakım ve kontroller talep edildi.,,94,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022454,WS0005,C003885,MC005504,APT013004,PERIODIC,ENGINE_OIL_CHANGE,73306.3,2026-06-11,7,APPOINTMENT,2025-12-05 16:00:00,73522,MANUAL,VALID,0,DELIVERED,2025-12-05 16:00:00,2025-12-05 10:36:00,2025-12-05 15:42:00,Genel bakım ve kontroller talep edildi.,,148,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022455,WS0005,C003885,MC005505,APT013005,PERIODIC,ENGINE_OIL_CHANGE,42514.6,2023-06-30,37,APPOINTMENT,2023-07-08 09:12:00,43530,MANUAL,VALID,0,DELIVERED,2023-07-08 09:12:00,2023-07-08 09:37:00,2023-07-08 16:17:00,Kilometre bakımı için servise getirildi.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022456,WS0005,C003885,MC005505,APT013006,PERIODIC,ENGINE_OIL_CHANGE,49529.8,2024-07-08,33,APPOINTMENT,2024-08-10 14:24:00,47650,MANUAL,VALID,0,DELIVERED,2024-08-10 14:24:00,2024-08-10 17:24:00,2024-08-10 12:51:00,Kilometre bakımı için servise getirildi.,,75,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022457,WS0005,C003885,MC005505,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2024-11-03 14:00:00,49162,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-11-03 14:00:00,2024-11-04 15:15:00,2024-11-04 10:17:00,Marş/çalışma problemi nedeniyle acil kontrol istendi.,,229,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022458,WS0005,C003885,MC005505,,PERIODIC,ENGINE_OIL_CHANGE,53649.7,2025-08-10,17,WALK_IN,2025-08-23 14:05:00,53755,MANUAL,VALID,0,DELIVERED,2025-08-23 14:05:00,2025-08-23 17:10:00,2025-08-23 17:52:00,Kilometre bakımı için servise getirildi.,,109,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022459,WS0006,C003886,MC005506,,PERIODIC,ENGINE_OIL_CHANGE,17948.0,2025-08-28,10,WALK_IN,2025-08-04 12:28:00,18003,MANUAL,VALID,0,DELIVERED,2025-08-04 12:28:00,2025-08-04 15:02:00,2025-08-04 10:16:00,Genel bakım ve kontroller talep edildi.,,123,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022460,WS0008,C003887,MC005507,APT013007,PERIODIC,ENGINE_OIL_CHANGE,10546.8,2023-07-25,6,APPOINTMENT,2023-05-06 14:36:00,10740,MANUAL,VALID,0,DELIVERED,2023-05-06 14:36:00,2023-05-06 09:04:00,2023-05-06 10:43:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,77,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022461,WS0008,C003887,MC005507,APT013008,PERIODIC,ENGINE_OIL_CHANGE,14740.3,2024-05-06,6,APPOINTMENT,2024-04-26 12:10:00,14896,MANUAL,VALID,0,DELIVERED,2024-04-26 12:10:00,2024-04-26 15:32:00,2024-04-26 10:03:00,Kilometre bakımı için servise getirildi.,,157,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022462,WS0008,C003887,MC005507,APT013009,PERIODIC,ENGINE_OIL_CHANGE,18895.9,2025-04-26,11,APPOINTMENT,2025-04-16 12:51:00,19250,MANUAL,VALID,0,DELIVERED,2025-04-16 12:51:00,2025-04-16 15:56:00,2025-04-16 13:19:00,Genel bakım ve kontroller talep edildi.,,76,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022463,WS0008,C003887,MC005507,APT013010,REPAIR,UNSCHEDULED_EVENT,,,0,APPOINTMENT,2026-05-25 17:12:00,26054,CUSTOMER_REPORTED,VALID,0,DELIVERED,2026-05-25 17:12:00,2026-05-25 13:50:00,2026-05-25 09:34:00,Mekanik sorun şüphesiyle genel kontrol istendi.,,105,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022464,WS0008,C003887,MC005508,,PERIODIC,ENGINE_OIL_CHANGE,51750.2,2024-07-24,2,WALK_IN,2024-04-08 12:08:00,51778,MANUAL,VALID,0,DELIVERED,2024-04-08 12:08:00,2024-04-08 09:17:00,2024-04-08 14:40:00,Genel bakım ve kontroller talep edildi.,,98,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022465,WS0008,C003887,MC005508,APT013011,PERIODIC,ENGINE_OIL_CHANGE,62168.4,2026-03-24,21,APPOINTMENT,2025-12-20 08:07:00,62533,MANUAL,VALID,0,DELIVERED,2025-12-20 08:07:00,2025-12-20 15:04:00,2025-12-22 16:25:00,Kilometre bakımı için servise getirildi.,,98,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022466,WS0003,C003888,MC005509,APT013012,PERIODIC,ENGINE_OIL_CHANGE,37945.9,2026-08-07,9,APPOINTMENT,2025-12-27 16:58:00,38083,MANUAL,VALID,0,DELIVERED,2025-12-27 16:58:00,2025-12-27 10:42:00,2025-12-29 10:21:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,182,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022467,WS0001,C003889,MC005510,APT013013,PERIODIC,ENGINE_OIL_CHANGE,82951.6,2024-11-10,36,APPOINTMENT,2024-09-21 12:44:00,84248,MANUAL,VALID,0,DELIVERED,2024-09-21 12:44:00,2024-09-21 17:03:00,2024-09-21 09:08:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,131,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022468,WS0001,C003889,MC005510,,PERIODIC,ENGINE_OIL_CHANGE,90248.0,2025-09-21,14,WALK_IN,2025-05-27 11:35:00,90694,MANUAL,VALID,0,DELIVERED,2025-05-27 11:35:00,2025-05-27 16:12:00,2025-05-27 12:56:00,Genel bakım ve kontroller talep edildi.,,110,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022469,WS0001,C003889,MC005510,APT013014,PERIODIC,ENGINE_OIL_CHANGE,96694.5,2026-05-27,2,APPOINTMENT,2026-01-01 10:53:00,96798,MANUAL,VALID,0,DELIVERED,2026-01-01 10:53:00,2026-01-01 10:14:00,2026-01-03 15:50:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,190,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022470,WS0001,C003889,MC005511,,PERIODIC,ENGINE_OIL_CHANGE,125199.8,2026-02-15,0,WALK_IN,2025-05-19 12:29:00,125322,MANUAL,VALID,0,DELIVERED,2025-05-19 12:29:00,2025-05-19 16:09:00,2025-05-19 12:20:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,125,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022471,WS0001,C003889,MC005511,,PERIODIC,ENGINE_OIL_CHANGE,129821.7,2026-05-19,0,WALK_IN,2025-08-13 09:27:00,129863,MANUAL,VALID,0,DELIVERED,2025-08-13 09:27:00,2025-08-13 11:35:00,2025-08-13 10:57:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,82,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022472,WS0001,C003889,MC005511,APT013015,PERIODIC,ENGINE_OIL_CHANGE,134363.5,2026-08-13,0,APPOINTMENT,2025-11-07 15:35:00,134395,MANUAL,VALID,0,DELIVERED,2025-11-07 15:35:00,2025-11-07 16:33:00,2025-11-07 12:01:00,Kilometre bakımı için servise getirildi.,,71,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022473,WS0006,C003890,MC005512,,PERIODIC,ENGINE_OIL_CHANGE,47006.8,2023-09-06,7,WALK_IN,2023-02-24 16:34:00,47415,MANUAL,VALID,0,DELIVERED,2023-02-24 16:34:00,2023-02-24 13:27:00,2023-02-24 09:44:00,Genel bakım ve kontroller talep edildi.,,146,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022474,WS0006,C003890,MC005512,,PERIODIC,ENGINE_OIL_CHANGE,52415.3,2024-02-24,30,WALK_IN,2023-07-19 10:22:00,54105,MANUAL,VALID,0,DELIVERED,2023-07-19 10:22:00,2023-07-19 17:03:00,2023-07-21 13:11:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,126,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022475,WS0006,C003890,MC005512,,PERIODIC,ENGINE_OIL_CHANGE,59105.4,2024-07-19,14,WALK_IN,2023-11-30 16:39:00,59576,MANUAL,VALID,0,DELIVERED,2023-11-30 16:39:00,2023-11-30 16:04:00,2023-11-30 09:12:00,Genel bakım ve kontroller talep edildi.,,109,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022476,WS0006,C003890,MC005512,,PERIODIC,ENGINE_OIL_CHANGE,69875.9,2025-05-09,22,WALK_IN,2024-09-04 11:16:00,70780,MANUAL,VALID,0,DELIVERED,2024-09-04 11:16:00,2024-09-04 16:07:00,2024-09-04 10:23:00,Genel bakım ve kontroller talep edildi.,,105,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022477,WS0006,C003890,MC005512,,PERIODIC,ENGINE_OIL_CHANGE,75780.0,2025-09-04,0,WALK_IN,2025-01-06 11:25:00,75802,MANUAL,VALID,0,DELIVERED,2025-01-06 11:25:00,2025-01-06 15:17:00,2025-01-06 15:49:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,114,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022478,WS0006,C003890,MC005512,APT013016,PERIODIC,ENGINE_OIL_CHANGE,80801.7,2026-01-06,12,APPOINTMENT,2025-06-09 09:54:00,81454,MANUAL,VALID,0,DELIVERED,2025-06-09 09:54:00,2025-06-09 12:42:00,2025-06-09 11:16:00,Kilometre bakımı için servise getirildi.,,137,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022479,WS0006,C003890,MC005512,APT013017,PERIODIC,ENGINE_OIL_CHANGE,86454.3,2026-06-09,17,APPOINTMENT,2025-10-06 08:26:00,87247,MANUAL,VALID,0,DELIVERED,2025-10-06 08:26:00,2025-10-06 16:03:00,2025-10-06 11:32:00,Periyodik bakım zamanı geldi.,,130,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022480,WS0006,C003890,MC005512,APT013018,PERIODIC,ENGINE_OIL_CHANGE,92247.2,2026-10-06,41,APPOINTMENT,2026-04-13 08:40:00,93865,MANUAL,VALID,0,DELIVERED,2026-04-13 08:40:00,2026-04-13 10:40:00,2026-04-14 13:00:00,Periyodik bakım zamanı geldi.,,117,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022481,WS0006,C003890,MC005513,,PERIODIC,ENGINE_OIL_CHANGE,31140.4,2023-03-30,1,WALK_IN,2023-03-31 08:18:00,28410,MANUAL,VALID,0,DELIVERED,2023-03-31 08:18:00,2023-03-31 09:25:00,2023-03-31 08:16:00,Genel bakım ve kontroller talep edildi.,,60,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022482,WS0006,C003890,MC005513,,PERIODIC,ENGINE_OIL_CHANGE,37867.8,2024-10-11,0,WALK_IN,2024-10-11 11:47:00,35955,MANUAL,VALID,0,DELIVERED,2024-10-11 11:47:00,2024-10-11 15:23:00,2024-10-11 11:53:00,Periyodik bakım zamanı geldi.,,129,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022483,WS0006,C003890,MC005513,APT013019,PERIODIC,ENGINE_OIL_CHANGE,40954.8,2025-04-11,12,APPOINTMENT,2025-04-23 11:06:00,37871,MANUAL,VALID,0,DELIVERED,2025-04-23 11:06:00,2025-04-23 10:45:00,2025-04-23 12:34:00,Kilometre bakımı için servise getirildi.,,147,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022484,WS0003,C003892,MC005517,APT013020,PERIODIC,ENGINE_OIL_CHANGE,3733.5,2023-09-26,2,APPOINTMENT,2023-09-28 16:19:00,3648,MANUAL,VALID,0,DELIVERED,2023-09-28 16:19:00,2023-09-28 09:02:00,2023-09-28 14:27:00,Kilometre bakımı için servise getirildi.,,131,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC022485,WS0003,C003892,MC005517,APT013021,PERIODIC,ENGINE_OIL_CHANGE,8647.8,2024-09-28,13,APPOINTMENT,2024-08-13 13:02:00,8745,MANUAL,VALID,0,DELIVERED,2024-08-13 13:02:00,2024-08-13 11:55:00,2024-08-15 12:35:00,Genel bakım ve kontroller talep edildi.,,67,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
